YBR119W	YDL087C	YGL049C	YGR013W	YGR074W	YGR162W	YHR165C	YIL061C	YJR084W	YLR275W	YLR298C	YLR430W	YML046W	YML049C	YMR125W	YNL189W	YPL178W	YPL190C	YPR057W	
YBR114W	YCR028C-A	YCR092C	YDL156W	YDL225W	YDR097C	YDR295C	YDR434W	YIR002C	YML032C	YMR315W	YNL021W	YOL090W	YOR323C	YPR065W	YPR179C	
YBR106W	YCR043C	YDR245W	YEL022W	YEL036C	YER017C	YGR231C	YJL183W	YJR075W	YKL039W	YKR031C	YLR342W	YLR450W	YML075C	YMR089C	YPL050C	
YBL099W	YDL213C	YDR140W	YDR516C	YEL013W	YEL051W	YGR020C	YGR281W	YKL119C	YLR447C	YNR043W	YNR050C	YOL124C	YOR078W	YOR096W	YOR270C	
YBR272C	YDL070W	YDL167C	YDR300C	YEL056W	YFR006W	YGL190C	YGR170W	YIR001C	YJR132W	YJR138W	YLR325C	YMR176W	YOL054W	YOR349W	YPL001W	
YBR272C	YDL058W	YDL070W	YDR300C	YEL056W	YGL190C	YJR132W	YJR138W	YLL022C	YLR074C	YLR325C	YLR386W	YNL030W	YOL054W	YOR303W	YPL083C	
YBR279W	YER103W	YER164W	YGL019W	YGL244W	YIL035C	YIL084C	YKL064W	YLR407W	YLR418C	YMR172W	YOL004W	YOL145C	YOR039W	YOR061W	YOR123C	
YBR272C	YDL058W	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YJR132W	YJR138W	YLL022C	YLR325C	YLR386W	YMR176W	YOL054W	YPL001W	
YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGR170W	YJR109C	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YOL054W	YOR303W	YPL001W	
YBL099W	YDL185W	YDL213C	YDR140W	YDR516C	YEL013W	YEL051W	YGR020C	YGR281W	YKL119C	YLR447C	YNR050C	YOL124C	YOR078W	YOR164C	YOR270C	
YDL115C	YDL140C	YDR005C	YDR404C	YGL070C	YGR005C	YGR186W	YJR063W	YNR003C	YOR116C	YOR151C	YOR207C	YOR224C	YOR341W	YPR093C	YPR190C	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGL200C	YJR132W	YLL022C	YLR325C	YMR176W	YMR186W	YOL054W	YOR326W	YPL058C	
YBR272C	YDL058W	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGR170W	YJR109C	YJR132W	YMR176W	YNL030W	YOL054W	YOR303W	YPL001W	
YBR272C	YDL058W	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGR170W	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YOL054W	YPL001W	
YBR272C	YDL058W	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGR170W	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YOL054W	YPL083C	
YBL099W	YDL185W	YDL213C	YDR140W	YDR516C	YEL013W	YEL051W	YGR281W	YKL119C	YLR447C	YNR050C	YOL124C	YOR078W	YOR096W	YOR164C	YOR270C	
YBR272C	YDL070W	YDL167C	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YOL054W	YOR349W	YPL001W	
YAL034C	YAR002W	YCL009C	YER110C	YGL191W	YGL195W	YIL094C	YJL138C	YLR180W	YLR335W	YML063W	YNL224C	YOL120C	YOR136W	YPL020C	YPR174C	
YAL026C	YBR127C	YDL185W	YEL013W	YEL051W	YGR020C	YGR281W	YJL012C	YKL080W	YKL119C	YLR447C	YNR050C	YOR270C	YOR332W	YPR036W	YPR149W	
YAL034C	YAR002W	YCL009C	YER110C	YGL191W	YGL195W	YIL094C	YJL138C	YJR123W	YLR180W	YLR335W	YML063W	YNL224C	YOL120C	YOR136W	YPR174C	
YBR114W	YCR028C-A	YCR092C	YDL156W	YDL225W	YDR097C	YDR295C	YIR002C	YJL173C	YMR315W	YNL021W	YOL090W	YOR323C	YOR332W	YPR065W	YPR179C	
YDL070W	YDR300C	YFR006W	YGL131C	YGL190C	YGR194C	YJR132W	YLL022C	YLR325C	YML071C	YMR176W	YNL001W	YNL265C	YOL054W	YOR303W	YPL001W	
YBL099W	YDL185W	YDL213C	YDR140W	YDR516C	YEL013W	YGR020C	YGR281W	YKL119C	YLR447C	YNR050C	YOL124C	YOR078W	YOR096W	YOR164C	YOR270C	
YAL034C	YAR002W	YCL009C	YDL083C	YER110C	YGL191W	YJL138C	YKR029C	YLR180W	YLR335W	YMR116C	YMR230W	YNL189W	YNL224C	YOR001W	YOR136W	
YAL029C	YBR081C	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YML007W	YMR080C	YMR223W	YMR236W	YOL148C	YPL254W	
YAL032C	YBL104C	YBR065C	YCR063W	YDL098C	YDR378C	YER013W	YER172C	YGL100W	YGR013W	YHR156C	YHR165C	YLR117C	YMR125W	YPL178W	YPR082C	
YAL029C	YBR081C	YBR253W	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YGR274C	YLR055C	YMR080C	YMR223W	YMR236W	YPL254W	YPR070W	
YAL029C	YBR081C	YBR253W	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YGR274C	YLR055C	YMR223W	YMR236W	YPL011C	YPL254W	YPR070W	
YAL029C	YBR081C	YBR253W	YDR044W	YDR167W	YDR176W	YDR392W	YDR448W	YGL151W	YGR252W	YLR055C	YML007W	YMR223W	YMR236W	YNL236W	YPL254W	
YAL029C	YBR081C	YBR253W	YDR167W	YDR176W	YDR359C	YDR392W	YDR448W	YGL151W	YGR252W	YLR055C	YML007W	YMR223W	YMR236W	YNL236W	YPL254W	
YAL029C	YBR081C	YCL010C	YDR044W	YDR167W	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YGR274C	YHR099W	YLR055C	YMR223W	YMR236W	YPL254W	
YAL032C	YBL104C	YBR065C	YBR152W	YCR063W	YDR416W	YER013W	YGL100W	YGL128C	YHR156C	YHR165C	YIR009W	YJR050W	YJR084W	YLR275W	YOR349W	
YAL032C	YBL074C	YBR065C	YDR378C	YDR416W	YGR074W	YGR278W	YJL203W	YJR050W	YKL173W	YLR117C	YLR424W	YMR288W	YNL147W	YOR308C	YPR178W	
YAL029C	YBR081C	YBR253W	YCL010C	YDR145W	YDR176W	YDR448W	YGL013C	YGL151W	YGR252W	YML007W	YMR223W	YMR236W	YNL236W	YPL254W	YPR070W	
YAL032C	YBL074C	YBL104C	YBR065C	YCR063W	YDR364C	YGL128C	YGR278W	YIR009W	YJR050W	YJR084W	YLR424W	YML049C	YMR213W	YPR101W	YPR182W	
YAL029C	YBR081C	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YML007W	YMR080C	YNL236W	YOL148C	YPL254W	YPR070W	
YAL032C	YBL074C	YBL104C	YBR065C	YCR063W	YDL209C	YER013W	YGL128C	YGR278W	YHR165C	YJR050W	YML049C	YML056C	YMR213W	YPL151C	YPR101W	
YAL029C	YBR081C	YCL010C	YDR167W	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YGR274C	YHR099W	YLR055C	YMR223W	YMR236W	YPL254W	YPR070W	
YBL017C	YBR214W	YDL047W	YDL219W	YDR432W	YER155C	YFR040W	YGL056C	YGL115W	YGL246C	YIL142W	YJL098W	YKR028W	YLR249W	YOR267C	YPL049C	
YBR114W	YBR127C	YDL185W	YDR202C	YDR328C	YDR516C	YEL051W	YGR020C	YJR033C	YKL080W	YKL119C	YLR447C	YMR315W	YOR270C	YOR332W	YPR036W	
YBR114W	YBR127C	YDL185W	YDR202C	YDR328C	YDR516C	YEL051W	YGR020C	YIL128W	YJR033C	YKL080W	YLR447C	YMR315W	YOR270C	YOR332W	YPR036W	
YBL103C	YBR245C	YDR225W	YDR303C	YFR013W	YGL013C	YGL133W	YGR017W	YGR056W	YIL056W	YKR001C	YMR072W	YMR091C	YOL004W	YOL006C	YOL067C	
YBR272C	YDL058W	YDL070W	YDR300C	YFR006W	YGL131C	YGL190C	YGL200C	YGR170W	YJR132W	YJR138W	YLR325C	YMR176W	YMR186W	YOL054W	YPL001W	
YBR272C	YDL070W	YDL167C	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGR170W	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YOL054W	YPL001W	
YBR272C	YDL058W	YDL070W	YDR300C	YFR006W	YGL131C	YGL190C	YGR170W	YJR132W	YJR138W	YLL022C	YLR325C	YLR386W	YMR176W	YOL054W	YPL001W	
YBR272C	YDL058W	YDL070W	YDR300C	YFR006W	YGL131C	YGL190C	YGR170W	YJR132W	YJR138W	YLR325C	YMR176W	YNL030W	YOL054W	YOR303W	YPL001W	
YBR114W	YBR136W	YCR028C-A	YCR092C	YDL156W	YDR097C	YDR434W	YDR499W	YHR164C	YIR002C	YKR001C	YLR386W	YML032C	YMR315W	YOL090W	YPL154C	
YAL032C	YBR119W	YDL087C	YDR240C	YER172C	YJR084W	YLR275W	YLR298C	YLR345W	YML049C	YMR125W	YMR213W	YMR288W	YNL286W	YPL178W	YPR182W	
YBR279W	YER103W	YGL019W	YGL207W	YGL244W	YGL252C	YGR163W	YGR217W	YIL035C	YIL084C	YKL064W	YLR418C	YMR172W	YOL145C	YOR039W	YPL181W	
YBR114W	YBR127C	YDL185W	YDR202C	YDR516C	YEL051W	YGR020C	YIL128W	YJR033C	YKL080W	YKL119C	YLR447C	YMR315W	YOR270C	YOR332W	YPR036W	
YAL034C	YAR002W	YCL009C	YER110C	YGL191W	YGL195W	YIL094C	YJL138C	YLR180W	YLR335W	YML063W	YNL224C	YOR136W	YPL020C	YPL226W	YPR174C	
YBR279W	YER103W	YER164W	YGL244W	YIL035C	YKL064W	YKL088W	YLR407W	YLR418C	YML069W	YMR172W	YOL004W	YOL145C	YOR039W	YOR061W	YPL181W	
YBR114W	YBR136W	YCR028C-A	YDL156W	YDL225W	YDR097C	YDR499W	YIR002C	YJR092W	YKR001C	YLR142W	YLR386W	YML032C	YMR315W	YNL233W	YPL154C	
YBL103C	YDL002C	YDL192W	YDR190C	YER092W	YER164W	YFR013W	YGL150C	YHR128W	YLR052W	YMR185W	YNL250W	YOR136W	YOR304W	YPL053C	YPL235W	
YBL017C	YBR214W	YBR225W	YDL047W	YER155C	YFR019W	YFR040W	YGL115W	YGL197W	YGL246C	YGR161C	YJL098W	YLL021W	YOR267C	YPL020C	YPL049C	
YAL032C	YBL104C	YBR065C	YCR063W	YDR416W	YER013W	YGL100W	YGL128C	YHR156C	YHR165C	YIR009W	YJR050W	YJR084W	YLR275W	YML049C	YOR349W	
YAL032C	YBL104C	YBR065C	YCR063W	YDR416W	YER013W	YGL100W	YGL128C	YHR156C	YHR165C	YIR009W	YJR050W	YJR084W	YLR132C	YLR275W	YOR349W	
YBL017C	YBR214W	YBR225W	YDL047W	YFR019W	YFR040W	YGL197W	YGL246C	YGR161C	YJL098W	YKR028W	YLL021W	YNR016C	YOR267C	YPL020C	YPL049C	
YBR272C	YDL058W	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGL200C	YGR170W	YJR132W	YMR176W	YMR186W	YOL054W	YPL001W	YPL058C	
YBL104C	YDL030W	YDL043C	YER029C	YER172C	YGR074W	YIR009W	YJL203W	YJR084W	YLL036C	YLR147C	YMR240C	YMR288W	YOR319W	YPL151C	YPL213W	
YBL026W	YBR055C	YCR077C	YDL098C	YDL160C	YDR037W	YDR170C	YER146W	YGR075C	YJL124C	YLR438C-A	YMR080C	YMR268C	YNL147W	YNL256W	YOR308C	
YBL026W	YBR055C	YBR152W	YCR077C	YDL160C	YDR378C	YDR473C	YGL173C	YGR091W	YHR156C	YHR165C	YJL124C	YLR438C-A	YMR080C	YOR308C	YPR178W	
YBL039C	YBR017C	YDR394W	YER021W	YFR010W	YGR135W	YGR232W	YHL030W	YHR027C	YHR200W	YJR077C	YLR421C	YML092C	YMR314W	YOL087C	YPR103W	
YBR279W	YER103W	YER164W	YGL019W	YGL206C	YGL244W	YIL035C	YKL064W	YKL088W	YLR418C	YML016C	YMR172W	YOL145C	YOR039W	YOR123C	YPL208W	
YBR114W	YBR136W	YCR002C	YCR092C	YDL156W	YDL225W	YDR097C	YDR499W	YIR002C	YJL060W	YJR092W	YKL085W	YLR314C	YML032C	YNL233W	YOL090W	
YAL024C	YBL104C	YBR103W	YCR028C-A	YCR033W	YDL134C	YDL188C	YDR155C	YGL190C	YGL194C	YGR178C	YIL112W	YKR029C	YML109W	YMR273C	YOR349W	
YAL034C	YAR002W	YDL083C	YER110C	YLL021W	YLR335W	YLR347C	YMR116C	YMR230W	YMR308C	YMR310C	YNL189W	YNL224C	YOR098C	YPL020C	YPR174C	
YAL024C	YCR028C-A	YCR033W	YDL134C	YDL188C	YDR155C	YGL194C	YGR178C	YGR281W	YIL112W	YKR029C	YLR347C	YMR273C	YOR014W	YOR349W	YPR043W	
YBR208C	YBR221C	YDR069C	YDR338C	YDR430C	YER118C	YER178W	YFL018C	YGR178C	YGR193C	YKL104C	YLR203C	YNL071W	YOR132W	YPL259C	YPR152C	
YDL142C	YDR127W	YDR214W	YDR502C	YER090W	YGL195W	YGR218W	YHR019C	YKL152C	YKL211C	YLL040C	YLR180W	YLR304C	YLR335W	YMR012W	YMR205C	
YBR272C	YDL058W	YDL070W	YDL167C	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YOL054W	YOR349W	
YAL029C	YBR130C	YBR177C	YDL019C	YER071C	YGL157W	YIL034C	YIR003W	YJL020C	YKL007W	YKL057C	YKL130C	YLR429W	YML056C	YMR109W	YOR284W	
YBL026W	YBL074C	YBL104C	YBR065C	YCR063W	YDL098C	YER172C	YGL100W	YHR156C	YHR165C	YIR009W	YJR084W	YKR022C	YLR424W	YOR308C	YOR349W	
YAL029C	YBR130C	YBR177C	YDL019C	YER071C	YGL157W	YHR023W	YIL034C	YIR003W	YKL007W	YKL057C	YKL130C	YLR429W	YML056C	YMR109W	YOR284W	
YAL029C	YBR130C	YBR177C	YDL019C	YER071C	YGL106W	YGL157W	YIL034C	YIR003W	YKL007W	YKL057C	YKL130C	YLR429W	YML056C	YMR109W	YOR284W	
YBR272C	YDL058W	YDL070W	YDL167C	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YOL054W	YPL001W	
YAL034C	YAR002W	YDL083C	YER110C	YGR281W	YLL021W	YLR335W	YLR347C	YMR116C	YMR230W	YMR308C	YMR310C	YNL189W	YNL224C	YOR098C	YPL020C	
YAL029C	YBR130C	YER071C	YIL034C	YIL070C	YIR003W	YJL115W	YJR140C	YKL007W	YKL057C	YKL130C	YLR429W	YML056C	YMR109W	YOR153W	YPL153C	
YBL007C	YBL027W	YBL037W	YCR030C	YDL191W	YFR024C-A	YGR027C	YHR114W	YJL201W	YJR005W	YKL125W	YLR150W	YLR337C	YML001W	YML126C	YOR181W	
YBL007C	YBL027W	YBL037W	YCR030C	YDL191W	YFR024C-A	YGR027C	YHR114W	YJL201W	YJR005W	YKL125W	YLR150W	YLR337C	YML001W	YOR181W	YPR004C	
YBL007C	YBL027W	YBL047C	YDL191W	YDR348C	YER147C	YFR024C-A	YGL206C	YGR167W	YJL201W	YLR150W	YLR337C	YML001W	YNL084C	YNL243W	YOR181W	
YBR208C	YBR221C	YDR069C	YDR338C	YDR430C	YER118C	YER178W	YFL018C	YGR193C	YKL104C	YLL021W	YLR203C	YNL071W	YOR132W	YPL259C	YPR152C	
YBR279W	YDR429C	YER164W	YGL019W	YGL244W	YGR090W	YIL035C	YKL064W	YLR407W	YLR418C	YML069W	YMR172W	YOL145C	YOR039W	YOR061W	YOR123C	
YDR167W	YDR392W	YDR448W	YGL066W	YGR252W	YGR274C	YHR099W	YJL081C	YLR055C	YML007W	YMR223W	YMR236W	YNL025C	YOL148C	YPR023C	YPR070W	
YBL007C	YBL027W	YCR030C	YER147C	YFR024C-A	YGL206C	YGR167W	YHL019C	YHR114W	YIR006C	YJL201W	YKL135C	YLR337C	YML001W	YNL084C	YOR181W	
YBR208C	YBR221C	YDR069C	YDR338C	YDR430C	YER118C	YER178W	YFL018C	YGR193C	YKL104C	YLL021W	YLR203C	YLR259C	YNL071W	YOR132W	YPL259C	
YAL029C	YBR130C	YFL034W	YGL106W	YGR274C	YHR023W	YIL034C	YKL007W	YKL129C	YKL130C	YML056C	YMR109W	YMR299C	YOR035C	YOR326W	YPL153C	
YBR208C	YBR221C	YDR069C	YDR338C	YDR430C	YER118C	YER178W	YFL018C	YGR178C	YGR193C	YLL021W	YLR203C	YNL071W	YOR132W	YPL259C	YPR152C	
YBL026W	YBR055C	YCR077C	YDL160C	YDR037W	YDR170C	YER146W	YGR075C	YJL124C	YLR438C-A	YMR080C	YMR268C	YNL147W	YNL256W	YOR308C	YPR056W	
YBL026W	YBR055C	YCR077C	YDL098C	YDL160C	YDR473C	YER146W	YER172C	YGR074W	YGR075C	YGR091W	YHR156C	YJL124C	YLR275W	YLR438C-A	YOR308C	
YAL029C	YBR130C	YER071C	YIL034C	YIR003W	YJL115W	YJR140C	YKL007W	YKL057C	YKL130C	YLR429W	YML056C	YMR109W	YOR153W	YOR284W	YPL153C	
YBL026W	YCR077C	YDR378C	YDR473C	YER146W	YGL173C	YGR162W	YHR156C	YJL124C	YLR147C	YML056C	YMR080C	YNL147W	YOL149W	YOR308C	YPR082C	
YAL029C	YBR130C	YBR177C	YER071C	YGL157W	YIL034C	YIR003W	YJL020C	YKL007W	YKL057C	YKL130C	YLR429W	YML056C	YMR109W	YOR284W	YPL153C	
YBR208C	YBR221C	YDR069C	YDR338C	YDR430C	YER118C	YER178W	YFL018C	YGR178C	YGR193C	YLL021W	YLR203C	YLR259C	YNL071W	YOR132W	YPR152C	
YBR119W	YCL037C	YDL175C	YER029C	YGL049C	YHL034C	YLR226W	YLR275W	YML049C	YMR125W	YNL189W	YNL251C	YPL178W	YPL190C	YPR057W	YPR182W	
YBL039C	YBL099W	YCL050C	YDL192W	YDR335W	YDR457W	YHL011C	YJL052W	YKL029C	YKL067W	YLL040C	YLR052W	YML056C	YMR078C	YNL030W	YPL218W	
YBL038W	YBR196C	YCL014W	YCR030C	YDR164C	YDR237W	YGR233C	YJL005W	YJL063C	YJR138W	YKR085C	YLR189C	YLR439W	YOL001W	YOR150W	YPR100W	
YBR208C	YBR221C	YDR069C	YDR148C	YDR338C	YDR430C	YER118C	YER178W	YFL018C	YFR049W	YGR193C	YIL125W	YNL071W	YOR132W	YPL259C	YPR152C	
YBR272C	YDL058W	YDL070W	YDL167C	YDR300C	YFR006W	YGL190C	YGR170W	YIR001C	YJR132W	YJR138W	YLR325C	YMR176W	YOL054W	YOR349W	YPL001W	
YBR114W	YDL185W	YDL213C	YDR202C	YDR516C	YEL051W	YGR020C	YIL128W	YJR033C	YKL080W	YKL119C	YLR447C	YMR315W	YNR050C	YOR332W	YPR036W	
YBL099W	YDL185W	YDL213C	YDR140W	YDR516C	YEL013W	YEL051W	YGR020C	YGR281W	YKL119C	YLR447C	YNR043W	YNR050C	YOL124C	YOR078W	YOR270C	
YBL039C	YBL041W	YBR017C	YDL007W	YDR394W	YFR010W	YGL048C	YGR135W	YGR232W	YHL030W	YHR200W	YJR077C	YLR421C	YOL087C	YOR117W	YPR103W	
YDL115C	YDL117W	YDR390C	YDR404C	YER139C	YGL070C	YGR063C	YGR186W	YHL021C	YIL021W	YJL140W	YLR450W	YML010W	YOL005C	YPR093C	YPR180W	
YBR205W	YDL112W	YDR170C	YDR457W	YFR031C-A	YFR044C	YGL238W	YGR204W	YIL094C	YJL052W	YKL039W	YKL067W	YKL092C	YLL040C	YML056C	YPL009C	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL190C	YGR194C	YJR132W	YJR138W	YLL022C	YML071C	YMR176W	YNL265C	YOL054W	YOR303W	YPL001W	
YBR193C	YCR081W	YDR308C	YGL025C	YGR104C	YHR041C	YHR058C	YKR095W	YML007W	YNL025C	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YBR279W	YER164W	YGL019W	YGL244W	YIL035C	YIL084C	YKL064W	YKL088W	YLR407W	YLR418C	YML016C	YMR172W	YOL004W	YOL145C	YOR061W	YOR123C	
YAL029C	YBR130C	YBR177C	YBR202W	YDL019C	YER071C	YIL034C	YIR003W	YJL115W	YJR140C	YKL130C	YLR429W	YML056C	YMR109W	YOR153W	YPL153C	
YBR272C	YDL058W	YDL070W	YDL167C	YDR300C	YEL056W	YFR006W	YGL131C	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YOL054W	YOR349W	YPL001W	
YAL034C	YAR002W	YDL083C	YER110C	YGL191W	YKR029C	YLR180W	YLR335W	YMR116C	YMR230W	YNL189W	YNL224C	YOR001W	YOR098C	YPL178W	YPR174C	
YBL026W	YBR055C	YCR077C	YDL160C	YDR037W	YDR170C	YER146W	YGR075C	YGR091W	YJL124C	YLR438C-A	YMR080C	YMR268C	YNL256W	YOR308C	
YBL064C	YBR208C	YBR221C	YDR069C	YDR430C	YER178W	YFL018C	YGR178C	YGR193C	YKL104C	YLR436C	YMR304W	YNL071W	YPL259C	YPR152C	
YBL026W	YCR077C	YDL160C	YDR170C	YDR378C	YER112W	YER146W	YGL173C	YGR075C	YGR091W	YHR156C	YHR165C	YJL124C	YLR147C	YOR308C	
YBR272C	YDL058W	YDL070W	YDR300C	YFR006W	YGL190C	YGR170W	YJR132W	YJR138W	YLR325C	YMR176W	YNL030W	YOL054W	YOR303W	YPL001W	
YBL075C	YER103W	YER164W	YGL019W	YGL130W	YGL206C	YIL035C	YKL088W	YKL193C	YLR418C	YMR172W	YOL145C	YOR039W	YOR061W	YPL228W	
YBL064C	YBR208C	YBR221C	YDR069C	YDR430C	YER178W	YFL018C	YGR178C	YGR193C	YLL021W	YLR436C	YMR304W	YNL071W	YPL259C	YPR152C	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YNL030W	YOL054W	YPL001W	
YBL064C	YBR208C	YBR221C	YDR069C	YDR338C	YER118C	YER178W	YFL018C	YGR178C	YGR193C	YLL021W	YMR304W	YNL071W	YOR132W	YPR152C	
YBL017C	YBR214W	YDL047W	YDL219W	YDR432W	YER155C	YFR040W	YGL115W	YGL246C	YIL142W	YJL098W	YKR028W	YLR249W	YOR267C	YPL049C	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL190C	YGL200C	YGR170W	YJR132W	YJR138W	YLR325C	YMR176W	YMR186W	YOL054W	YPL001W	
YCR043C	YDR245W	YDR525W-A	YEL036C	YER017C	YFL026W	YGR132C	YGR231C	YJR075W	YKL039W	YKR031C	YLR342W	YML075C	YMR089C	YPL050C	
YCR043C	YDR245W	YDR525W-A	YEL036C	YER017C	YGR132C	YGR231C	YJL183W	YJR075W	YKL039W	YKR031C	YLR342W	YLR450W	YMR089C	YPL050C	
YDL115C	YDL140C	YDR251W	YDR404C	YGL070C	YGR005C	YGR063C	YGR186W	YIL021W	YJL140W	YML010W	YOL005C	YPL129W	YPR093C	YPR180W	
YBL074C	YBR065C	YCR063W	YDL030W	YDR473C	YER013W	YER172C	YHR156C	YIR009W	YJR050W	YJR084W	YLR117C	YLR424W	YPL151C	YPR101W	
YAR003W	YDR195W	YDR301W	YGR156W	YHR119W	YJR093C	YKL018W	YKL059C	YLR277C	YLR448W	YNL222W	YNL317W	YOR179C	YPL138C	YPR074C	
YBR245C	YDR073W	YFL049W	YGR056W	YGR275W	YHL025W	YIL126W	YJL176C	YKR008W	YLR357W	YML127W	YMR033W	YMR091C	YOR290C	YPR034W	
YBR245C	YDR083W	YDR174W	YDR225W	YDR303C	YDR397C	YFR013W	YGL133W	YGR056W	YIL031W	YKR001C	YMR072W	YMR091C	YPL082C	YPR034W	
YBR245C	YDR083W	YDR174W	YDR225W	YFR013W	YGR056W	YIL031W	YKL057C	YKR001C	YLR321C	YLR357W	YMR072W	YMR091C	YPL082C	YPR034W	
YAR007C	YBR114W	YCR002C	YCR092C	YDL156W	YDL225W	YDR097C	YDR499W	YHR107C	YIR002C	YJR092W	YKL085W	YML032C	YNL233W	YOL090W	
YBR245C	YBR289W	YCR052W	YDR073W	YFL049W	YGL070C	YHL025W	YJL176C	YKR001C	YLR357W	YNR023W	YOR290C	YOR326W	YPL129W	YPR034W	
YBL026W	YCR077C	YDL098C	YDL160C	YDR170C	YDR378C	YGR091W	YHR156C	YHR165C	YJL124C	YLR438C-A	YNL118C	YOR308C	YPR082C	YPR178W	
YBL064C	YBR208C	YBR221C	YDR069C	YDR430C	YER178W	YGR193C	YHL019C	YLR170C	YLR436C	YMR304W	YNL071W	YPL259C	YPR029C	YPR152C	
YCR028C-A	YDL116W	YDL195W	YDR517W	YGL100W	YHR216W	YIL109C	YKL057C	YLR208W	YNL049C	YOR234C	YOR250C	YOR349W	YPL085W	YPR043W	
YBL075C	YDR328C	YER031C	YER103W	YER136W	YFL038C	YHR117W	YHR121W	YKL006W	YKR014C	YMR258C	YOR347C	YOR370C	YOR375C	YPL228W	
YBL074C	YBL104C	YBR065C	YCR063W	YDR416W	YDR473C	YER013W	YGL100W	YHR156C	YHR165C	YIR009W	YJR050W	YLL036C	YMR240C	YOR308C	
YCR043C	YDR245W	YDR525W-A	YEL036C	YER017C	YFL026W	YGR132C	YGR231C	YJL183W	YJR075W	YKR031C	YLR450W	YML075C	YMR089C	YPL050C	
YBL074C	YBL104C	YBR065C	YCR063W	YDR364C	YER013W	YER172C	YGL128C	YGR278W	YHR156C	YJR050W	YKL095W	YLR424W	YPL151C	YPR101W	
YBL075C	YDR190C	YDR361C	YER103W	YER164W	YGL019W	YIL035C	YKL088W	YLR418C	YMR172W	YMR309C	YOL145C	YOR039W	YOR061W	YPL208W	
YDL115C	YDL117W	YDL140C	YDR251W	YDR404C	YER139C	YGL070C	YGR063C	YGR186W	YIL021W	YJL140W	YLR450W	YOL005C	YPR093C	YPR180W	
YCR043C	YDR245W	YDR525W-A	YEL022W	YEL036C	YER017C	YGR132C	YGR231C	YJL183W	YJR075W	YKL039W	YKR031C	YLR342W	YMR089C	YPL050C	
YBL064C	YBR208C	YBR221C	YDR069C	YDR300C	YDR430C	YER178W	YFL018C	YGR178C	YGR193C	YLR436C	YMR304W	YNL071W	YPL259C	YPR152C	
YCR043C	YDR245W	YDR525W-A	YEL022W	YEL036C	YER017C	YGR132C	YGR231C	YJL183W	YJR075W	YKL039W	YKR031C	YLR450W	YMR089C	YPL050C	
YCR043C	YDR245W	YDR525W-A	YEL022W	YEL036C	YER017C	YGR132C	YGR231C	YJL183W	YJR075W	YKR031C	YLR342W	YLR450W	YMR089C	YPL050C	
YCR043C	YDR245W	YDR525W-A	YEL022W	YEL036C	YER017C	YGR132C	YGR231C	YJL183W	YKL039W	YKR031C	YLR342W	YLR450W	YMR089C	YPL050C	
YAR003W	YAR014C	YDR195W	YDR301W	YER133W	YGR156W	YHR119W	YJR093C	YKL018W	YKL059C	YLR277C	YLR448W	YMR061W	YOR179C	YPL138C	
YBL023C	YBR126C	YDR028C	YDR074W	YDR171W	YER177W	YGL252C	YJR138W	YML100W	YMR083W	YMR261C	YNL076W	YNL175C	YPL106C	YPR035W	
YBL064C	YBR208C	YBR221C	YDR069C	YDR300C	YER178W	YGR178C	YGR193C	YHL019C	YKL135C	YLL021W	YMR304W	YMR308C	YPL259C	YPR152C	
