YBR272C	YDL058W	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGL200C	YGR170W	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YMR186W	YOL054W	YPL001W	YPL058C	
YCL011C	YCL037C	YDL051W	YDL087C	YDL175C	YDR235W	YGL049C	YGR162W	YIL061C	YIR001C	YJL138C	YJL190C	YLR226W	YLR430W	YMR125W	YOL139C	YOR276W	YPR161C	
YBL017C	YBR214W	YBR225W	YDL047W	YDL219W	YER072W	YER155C	YFR019W	YFR040W	YGL056C	YGL197W	YGR161C	YJL098W	YKL117W	YKR028W	YLL021W	YOR267C	YPL049C	
YBL104C	YBR055C	YBR065C	YBR152W	YCR063W	YDR416W	YGL128C	YHR156C	YHR165C	YIR009W	YJR084W	YLR424W	YMR240C	YMR288W	YNL286W	YOR308C	YOR349W	YPL213W	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YGL019W	YIL035C	YIL084C	YIL101C	YMR075W	YMR263W	YNL097C	YNL330C	YOR061W	YPL139C	YPL181W	YPR023C	
YCL011C	YCL037C	YDL175C	YDR235W	YGL049C	YGR013W	YHL034C	YHR086W	YHR165C	YJL190C	YKL012W	YLR226W	YLR275W	YMR125W	YMR230W	YPL048W	YPL178W	YPR057W	
YAR002W	YBR225W	YDL047W	YDL219W	YER155C	YFR019W	YFR040W	YGL197W	YGL246C	YGR081C	YIL142W	YJL098W	YKR028W	YLL021W	YMR310C	YOR267C	YPL020C	YPL049C	
YBL104C	YBR055C	YBR065C	YBR152W	YCR063W	YDL209C	YDR416W	YGL128C	YHR156C	YHR165C	YJR050W	YJR084W	YKR022C	YLR132C	YLR424W	YMR240C	YOR308C	YPL213W	
YBR119W	YCL037C	YDL175C	YGL049C	YGL173C	YHL034C	YJL080C	YJR084W	YLR226W	YLR275W	YML117W	YMR125W	YNL251C	YOL115W	YPL178W	YPL190C	YPR057W	YPR182W	
YBR119W	YCL037C	YDL175C	YGL049C	YGR013W	YHL034C	YLR226W	YLR275W	YLR298C	YML049C	YML117W	YMR125W	YNL189W	YNL251C	YPL048W	YPL178W	YPL190C	YPR057W	
YBL087C	YBR126C	YBR265W	YDR074W	YDR148C	YDR496C	YIL125W	YKL182W	YLR367W	YLR449W	YML100W	YMR083W	YMR121C	YMR261C	YNL076W	YNL175C	YPL106C	YPL208W	
YAR014C	YCR073W-A	YDL117W	YDR001C	YDR028C	YDR049W	YDR099W	YER133W	YER177W	YKL193C	YLR028C	YLR258W	YLR389C	YML016C	YMR311C	YNL076W	YNR034W	YPR049C	
YAL043C	YAR014C	YCR073W-A	YDR028C	YDR049W	YDR301W	YDR502C	YER070W	YER133W	YER177W	YGR156W	YLR028C	YLR258W	YLR389C	YMR311C	YNR034W	YOR179C	YPR107C	
YBL104C	YBR152W	YDL043C	YDL098C	YDR416W	YDR473C	YER029C	YGL100W	YGR075C	YGR091W	YIR009W	YJL203W	YJR084W	YLR117C	YMR240C	YMR288W	YOR319W	YPL213W	
YBL074C	YBL104C	YBR065C	YCR063W	YDL043C	YER013W	YGL100W	YGL128C	YGR278W	YHR156C	YIR009W	YJR050W	YJR084W	YLR424W	YML049C	YOR319W	YOR349W	YPR101W	
YAR014C	YCR073W-A	YDL117W	YDR001C	YDR028C	YDR049W	YDR099W	YER177W	YKL193C	YLR028C	YLR258W	YLR389C	YML016C	YMR037C	YNL076W	YNR034W	YPL184C	YPR049C	
YBL087C	YBR126C	YBR265W	YDR074W	YDR496C	YGL252C	YGR234W	YJR009C	YKL182W	YLR367W	YML028W	YML100W	YMR083W	YMR152W	YMR261C	YNL076W	YNL175C	YPL106C	
YAL043C	YBL075C	YBR105C	YDL082W	YDR195W	YDR228C	YDR301W	YGL044C	YGL227W	YHL033C	YHR216W	YJR093C	YKL059C	YLR115W	YLR448W	YMR061W	YNL317W	YOR250C	
YBL007C	YBL027W	YBL037W	YCR030C	YDL191W	YFR024C-A	YGL206C	YGR027C	YGR167W	YHR114W	YJL201W	YJR005W	YKL125W	YLR150W	YLR337C	YML001W	YNL084C	YOR181W	
YBL087C	YBR126C	YDR074W	YDR148C	YDR496C	YFL008W	YFR049W	YIL125W	YIL129C	YLR367W	YLR449W	YML100W	YMR083W	YMR121C	YMR261C	YNL175C	YPL106C	YPL208W	
YAL043C	YAR003W	YDL082W	YDR195W	YER133W	YGR156W	YHR119W	YJR093C	YKL018W	YKR002W	YLR115W	YMR061W	YMR311C	YNL222W	YOR250C	YPL138C	YPR074C	YPR107C	
YBL074C	YBL104C	YBR065C	YCR063W	YDL030W	YDL209C	YDR283C	YDR473C	YGL100W	YHR156C	YIR009W	YJR050W	YJR084W	YLR424W	YMR213W	YOR308C	YOR319W	YOR349W	
YBR289W	YDL167C	YFL049W	YGL013C	YGR250C	YGR275W	YHL025W	YIR001C	YJL176C	YKR001C	YML117W	YMR033W	YMR080C	YNL016W	YNR023W	YOL072W	YPL016W	YPL129W	
YBR119W	YCL037C	YDL175C	YDR432W	YER165W	YFL017W-A	YGL049C	YJL050W	YJL080C	YLR226W	YLR347C	YLR430W	YMR125W	YMR239C	YOL115W	YPL178W	YPR057W	YPR161C	
YAL016W	YBR214W	YBR225W	YDL047W	YDL134C	YDL219W	YER155C	YFR019W	YFR040W	YGL056C	YGL197W	YGL246C	YGR161C	YJL098W	YKL117W	YKR028W	YOR014W	YOR267C	
YAR002W	YCL009C	YDR214W	YER110C	YFR009W	YFR030W	YGL191W	YGL195W	YIL070C	YIL094C	YJL138C	YLR180W	YLR335W	YOR136W	YPL020C	YPL226W	YPL240C	YPR174C	
YAL043C	YBL075C	YBR105C	YDL082W	YDR195W	YDR228C	YDR301W	YGL044C	YHL033C	YHR216W	YJR093C	YKL059C	YLR115W	YLR448W	YMR061W	YNL317W	YOR179C	YOR250C	
YBL087C	YBR126C	YBR265W	YDR074W	YDR148C	YDR496C	YFR049W	YKL182W	YLR367W	YLR449W	YML100W	YMR083W	YMR121C	YMR261C	YNL076W	YNL175C	YPL106C	YPL208W	
YBL104C	YBR152W	YDL030W	YDL043C	YDL098C	YDR416W	YER029C	YGL100W	YIR009W	YJL203W	YJR084W	YMR240C	YMR288W	YOL139C	YOR319W	YOR349W	YPL213W	YPR101W	
YBL074C	YBL104C	YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER013W	YGL128C	YGR278W	YHR156C	YJR050W	YKL095W	YLL036C	YLR117C	YMR213W	YMR288W	YPL151C	
YBL087C	YBR126C	YBR265W	YDR074W	YDR148C	YDR496C	YFR049W	YIL125W	YLR367W	YLR449W	YML100W	YMR083W	YMR121C	YMR261C	YNL076W	YNL175C	YPL106C	YPL208W	
YAR014C	YBR265W	YCR073W-A	YDR001C	YDR028C	YDR049W	YDR477W	YER027C	YER177W	YGL115W	YGL208W	YKL193C	YKR091W	YLR028C	YLR258W	YML016C	YNR034W	YPR049C	
YBL087C	YBR126C	YBR265W	YDR074W	YDR148C	YDR496C	YFR049W	YIL125W	YKL182W	YLR367W	YLR449W	YML100W	YMR121C	YMR261C	YNL076W	YNL175C	YPL106C	YPL208W	
YDL075W	YDL083C	YDL195W	YDR382W	YDR460W	YGR281W	YJR041C	YLR075W	YLR221C	YML026C	YMR230W	YNL104C	YOL058W	YOR108W	YOR173W	YOR234C	YPR025C	YPR043W	
YAR014C	YBR126C	YCR073W-A	YDR028C	YDR049W	YDR477W	YER129W	YER133W	YER177W	YGL208W	YGR156W	YKR002W	YLR028C	YLR258W	YLR389C	YMR311C	YNR034W	YPR107C	
YCL037C	YDL175C	YDR235W	YGL049C	YHL034C	YHR086W	YJL190C	YKL012W	YLR226W	YLR430W	YML117W	YMR125W	YMR240C	YOL115W	YPL178W	YPL190C	YPR057W	YPR161C	
YBL087C	YBR126C	YBR265W	YDL126C	YDR028C	YDR049W	YDR074W	YDR496C	YGL252C	YJR138W	YLR367W	YML100W	YMR083W	YMR261C	YNL076W	YNL175C	YNR034W	YPL106C	
YBR119W	YCL037C	YDR225W	YDR235W	YDR240C	YFL017W-A	YGL049C	YHR086W	YJL080C	YJL190C	YJR145C	YLR226W	YML046W	YMR125W	YMR240C	YPL178W	YPR057W	YPR161C	
YBR289W	YDR073W	YFL049W	YGL070C	YGR056W	YGR275W	YHL025W	YIL126W	YJL176C	YKR008W	YMR033W	YMR091C	YNR023W	YOR290C	YOR326W	YPL016W	YPL129W	YPR034W	
YBR119W	YCL037C	YDR225W	YDR235W	YDR240C	YFL017W-A	YGL049C	YHR086W	YJL190C	YLR147C	YLR226W	YLR345W	YML046W	YMR125W	YMR240C	YPL178W	YPR057W	YPR161C	
YAR014C	YBR126C	YBR265W	YCR073W-A	YDR028C	YDR049W	YDR074W	YGL252C	YJR138W	YKL182W	YLR258W	YML100W	YMR083W	YMR261C	YNL076W	YNL175C	YNR034W	YPL106C	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YFR013W	YHL020C	YIL035C	YIL084C	YKL072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	
YBR126C	YBR265W	YDL188C	YDR074W	YDR198C	YGL206C	YGR234W	YJR009C	YKL010C	YKL182W	YML028W	YML100W	YMR152W	YMR261C	YNL076W	YNL175C	YPL106C	YPR040W	
YAR007C	YBR114W	YCR028C-A	YCR092C	YDL156W	YDL225W	YDR097C	YFR013W	YHR164C	YIR002C	YML032C	YMR234W	YMR315W	YNL312W	YOL090W	YOR332W	YPL154C	YPR065W	
YAL013W	YCR084C	YDL076C	YDR207C	YEL018W	YFR013W	YIL084C	YKL072W	YLR103C	YMR075W	YMR263W	YNL097C	YNL107W	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YAR007C	YBR114W	YCR028C-A	YCR092C	YDL156W	YDR097C	YDR295C	YFR013W	YHR164C	YIR002C	YML032C	YMR234W	YNL021W	YNL312W	YOL090W	YOR323C	YPR065W	YPR179C	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YHL020C	YIL035C	YIL084C	YKL072W	YMR075W	YMR128W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YFR013W	YHL020C	YIL084C	YKL072W	YMR075W	YMR263W	YNL097C	YNL107W	YNL330C	YOL004W	YOR244W	YPL139C	YPL181W	
YAL013W	YCR084C	YDL076C	YDR207C	YEL018W	YGL019W	YIL084C	YKL072W	YLR103C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YBR126C	YBR265W	YDL126C	YDR001C	YDR028C	YDR049W	YDR074W	YDR099W	YGL252C	YJR138W	YKL182W	YML100W	YMR083W	YMR261C	YNL076W	YNL175C	YNR034W	YPL106C	
YAR003W	YBR175W	YDR195W	YDR301W	YDR469W	YGR156W	YHR119W	YJR093C	YKL018W	YKL059C	YLR015W	YLR277C	YLR448W	YNL222W	YNL317W	YOR179C	YPL138C	YPR074C	
YBL075C	YBR279W	YER103W	YER164W	YGL207W	YGL252C	YGR163W	YGR217W	YIL035C	YKL064W	YKL088W	YLR407W	YLR418C	YMR172W	YOL145C	YOR039W	YOR061W	YOR123C	
YAL013W	YCR084C	YDL076C	YEL018W	YFR013W	YIL035C	YIL084C	YKL072W	YLR103C	YMR075W	YMR263W	YNL097C	YNL107W	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YBR126C	YBR265W	YCR073W-A	YDR028C	YDR049W	YDR074W	YDR496C	YGL252C	YJR138W	YLR028C	YLR258W	YLR367W	YML100W	YMR083W	YMR261C	YNL076W	YNL175C	YNR034W	
YAL013W	YCR084C	YDR207C	YEL018W	YFR013W	YGL019W	YHL020C	YIL035C	YIL084C	YKL072W	YLR103C	YMR075W	YMR263W	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YFR013W	YHL020C	YIL031W	YIL084C	YKL072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	
YAL013W	YBR095C	YCR084C	YDR207C	YDR359C	YEL018W	YIL084C	YIL101C	YLR103C	YMR075W	YMR263W	YNL097C	YNL107W	YNL330C	YOR244W	YPL139C	YPL181W	YPR023C	
YAL013W	YBR095C	YCR084C	YDR207C	YDR359C	YEL018W	YIL035C	YIL084C	YIL101C	YLR103C	YMR075W	YMR263W	YNL097C	YNL107W	YNL330C	YPL139C	YPL181W	YPR023C	
YBL075C	YBR279W	YER103W	YER164W	YGL019W	YGL244W	YIL035C	YKL064W	YKL088W	YLR407W	YLR418C	YML016C	YMR172W	YOL145C	YOR039W	YOR061W	YOR123C	YPL208W	
YCL037C	YCR077C	YDL051W	YDL160C	YDL175C	YGL049C	YGL173C	YGR162W	YGR285C	YHL034C	YJL124C	YJL138C	YLR226W	YMR125W	YNL251C	YOL149W	YPL048W	YPL190C	
YBL103C	YBR049C	YBR245C	YCR052W	YDR225W	YDR303C	YFR037C	YGL133W	YGR275W	YKR001C	YKR008W	YLR357W	YMR072W	YMR091C	YOL006C	YOL067C	YPL082C	YPR034W	
YBR154C	YDL150W	YDR045C	YFR024C-A	YGL156W	YJL011C	YKL144C	YKL213C	YKR025W	YNL084C	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR224C	YPR110C	YPR187W	
YBR154C	YDL150W	YDR005C	YDR045C	YGL156W	YJL011C	YKL144C	YKR025W	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR224C	YPR032W	YPR110C	YPR187W	YPR190C	
YBL075C	YDR361C	YER103W	YER164W	YGL019W	YGL244W	YIL035C	YKL064W	YKL088W	YLR223C	YLR407W	YLR418C	YMR172W	YMR309C	YOL145C	YOR039W	YOR061W	YPL208W	
YDL070W	YDR300C	YEL056W	YGL131C	YGL190C	YGR170W	YGR194C	YJR132W	YJR138W	YLL022C	YLR106C	YLR325C	YMR176W	YMR186W	YNL001W	YNL265C	YOL054W	YPL058C	
YBL099W	YDL185W	YDL213C	YDR202C	YDR516C	YEL013W	YEL051W	YGR020C	YIL128W	YJR033C	YKL080W	YKL119C	YLR447C	YMR315W	YNR050C	YOR270C	YOR332W	YPR036W	
YDR443C	YDR448W	YGL025C	YGL127C	YGL151W	YGR104C	YGR252W	YKR095W	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPL254W	YPR070W	YPR168W	
YBL075C	YER103W	YER164W	YGL019W	YGL130W	YGL207W	YGL244W	YIL035C	YKL064W	YKL088W	YLR407W	YML016C	YML069W	YMR172W	YOL145C	YOR039W	YOR061W	YPL208W	
YDL070W	YDR300C	YFR006W	YGL131C	YGL190C	YGR194C	YJR132W	YLL022C	YLR074C	YLR325C	YMR176W	YMR186W	YNL001W	YNL265C	YOL054W	YOR303W	YPL001W	YPL058C	
YBL099W	YDL213C	YDR140W	YDR202C	YDR516C	YEL013W	YEL051W	YGR020C	YJR033C	YKL080W	YKL119C	YLR447C	YNR043W	YNR050C	YOL124C	YOR078W	YOR096W	YOR270C	
YAR007C	YBR114W	YCR002C	YCR028C-A	YCR092C	YDL156W	YDL225W	YDR097C	YDR499W	YHR107C	YIR002C	YJR092W	YKL085W	YML032C	YNL233W	YOL090W	YOL097C	YPL154C	
YBL075C	YER103W	YER164W	YGL019W	YGL207W	YGL244W	YIL035C	YKL064W	YKL088W	YLR418C	YML016C	YML069W	YMR172W	YOL145C	YOR039W	YOR061W	YPL208W	YPL228W	
YBL007C	YBL027W	YBL047C	YCR030C	YDL191W	YDR348C	YDR405W	YFR024C-A	YFR051C	YHR114W	YJL201W	YLR150W	YLR432W	YML009C	YMR098C	YMR225C	YOL016C	YPL183W-A	
YBL007C	YBL027W	YBL047C	YCR030C	YDL191W	YFR024C-A	YGL043W	YHR114W	YJL005W	YJL201W	YLR079W	YLR150W	YLR189C	YLR432W	YML009C	YMR098C	YMR225C	YOL016C	
YBL007C	YBL027W	YBL037W	YDL191W	YER147C	YFR024C-A	YGR027C	YGR167W	YHR114W	YJL201W	YJR005W	YLR150W	YLR337C	YML001W	YNL084C	YNL243W	YOL062C	YOR252W	
YBL103C	YBR245C	YDR225W	YDR243C	YDR303C	YGL013C	YGL133W	YGR056W	YGR275W	YKL057C	YLR033W	YLR183C	YLR321C	YLR357W	YML127W	YMR072W	YMR091C	YOL067C	
YAL016W	YAL024C	YBR103W	YCR033W	YDL134C	YDL188C	YGL190C	YGL194C	YGR161C	YGR281W	YIL112W	YJL098W	YJR009C	YML109W	YMR273C	YOR014W	YOR349W	YPR040W	
YAL016W	YAL024C	YBR103W	YCR033W	YDL134C	YDL188C	YGL190C	YGL194C	YGR161C	YGR281W	YIL112W	YJR009C	YKR027W	YKR029C	YML109W	YMR273C	YOR014W	YOR349W	
YAR002W	YDR170C	YDR214W	YER110C	YFR009W	YFR030W	YGL191W	YGL195W	YIL070C	YIL094C	YJL138C	YLR180W	YLR335W	YNL224C	YOR136W	YPL226W	YPL240C	YPR174C	
YAL016W	YAL024C	YBR103W	YCR033W	YDL134C	YDL188C	YGL190C	YGL194C	YGR161C	YGR281W	YIL112W	YJR009C	YML109W	YMR273C	YOR014W	YOR349W	YPR040W	YPR043W	
YAL016W	YAL024C	YBR103W	YCR033W	YDL134C	YDL188C	YGL190C	YGL194C	YGR161C	YGR281W	YJR009C	YKR027W	YKR029C	YML109W	YMR273C	YOR014W	YOR349W	YPR040W	
YAL016W	YAL024C	YBR103W	YCR033W	YDL134C	YDL188C	YGL190C	YGL194C	YGR161C	YGR281W	YJR009C	YKR029C	YML109W	YMR273C	YOR014W	YOR349W	YPR040W	YPR043W	
YAR014C	YBR125C	YCR073W-A	YDR028C	YDR049W	YDR071C	YDR186C	YDR422C	YDR477W	YER027C	YER129W	YGL115W	YGL208W	YGR152C	YLR028C	YLR258W	YNR034W	YOR267C	
YBL103C	YBR245C	YDR121W	YDR225W	YDR303C	YFR013W	YGL013C	YGL133W	YGR056W	YGR275W	YKL057C	YLR033W	YLR321C	YLR357W	YML127W	YMR072W	YMR091C	YOL067C	
YBL075C	YBR079C	YDR429C	YER164W	YGL019W	YGL244W	YIL035C	YKL064W	YKL088W	YLR223C	YLR418C	YML016C	YMR172W	YMR309C	YOL145C	YOR039W	YOR061W	YOR361C	
YBR119W	YDL087C	YDL098C	YDR235W	YDR432W	YER029C	YGL049C	YGL100W	YGR013W	YGR162W	YIL061C	YJR084W	YLR430W	YMR240C	YPL178W	YPL213W	YPR057W	YPR082C	
YAR002W	YCL009C	YER110C	YFR009W	YFR030W	YGL191W	YGL195W	YIL070C	YIL094C	YJL138C	YKL010C	YLR180W	YLR335W	YOR136W	YPL020C	YPL226W	YPL240C	YPR174C	
YAL016W	YAL024C	YBR103W	YDL083C	YDL134C	YDR382W	YGL194C	YGR161C	YGR281W	YIL112W	YKR027W	YLR221C	YML026C	YMR273C	YOR014W	YOR173W	YOR234C	YPR043W	
YAR002W	YCL009C	YDR214W	YER110C	YFR030W	YGL195W	YIL070C	YIL094C	YJL101C	YJL138C	YKL010C	YKL081W	YLR335W	YOR136W	YPL061W	YPL226W	YPL240C	YPR174C	
YAR014C	YBR125C	YCR073W-A	YDR028C	YDR049W	YDR186C	YDR422C	YDR477W	YER027C	YER129W	YER177W	YGL115W	YGL208W	YGR152C	YLR028C	YLR258W	YLR389C	YNL076W	
YBL104C	YBR055C	YBR065C	YBR152W	YCR063W	YDL209C	YDR416W	YGL128C	YHR156C	YHR165C	YIR009W	YJR050W	YKR022C	YLR424W	YMR240C	YOR308C	YOR349W	YPL213W	
YBR081C	YBR253W	YCL010C	YCR081W	YDR145W	YDR308C	YDR448W	YGL151W	YGR104C	YGR252W	YHR041C	YML007W	YMR236W	YNL236W	YNR010W	YPL042C	YPL254W	YPR070W	
YAR014C	YBL023C	YBR126C	YCR073W-A	YDR028C	YDR049W	YDR074W	YGL252C	YJR138W	YLR028C	YLR258W	YML100W	YMR083W	YMR261C	YNL076W	YNL175C	YNR034W	YPL106C	
YBL103C	YBR245C	YCR084C	YDR081C	YDR174W	YFR013W	YGR017W	YHL020C	YIL101C	YKL072W	YKR001C	YMR072W	YMR075W	YOL004W	YOL006C	YOL067C	YOL072W	YPL082C	
YAL016W	YAL024C	YBR086C	YDL083C	YDL134C	YDL188C	YDR460W	YGR281W	YLR221C	YML026C	YNL104C	YNL224C	YOL058W	YOR014W	YOR108W	YOR173W	YOR234C	YPR043W	
YAR014C	YBL023C	YBR126C	YCR073W-A	YDR028C	YDR049W	YDR074W	YDR171W	YGL252C	YJR138W	YML100W	YMR083W	YMR261C	YNL076W	YNL175C	YNR034W	YPL106C	YPR035W	
YBL103C	YBR245C	YCR084C	YDL076C	YFR013W	YGL013C	YGL133W	YGR017W	YHL020C	YIL101C	YKL072W	YMR072W	YMR091C	YMR263W	YNL097C	YOL004W	YOL006C	YOL067C	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YHL020C	YIL035C	YIL084C	YIL101C	YKL072W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YBR122C	YBR282W	YCR046C	YCR071C	YDR237W	YDR405W	YGR220C	YJL041W	YJL063C	YKR006C	YKR085C	YLR439W	YMR024W	YMR193W	YNL005C	YNL177C	YNL185C	YNL284C	
YBL099W	YBR127C	YDL185W	YDL213C	YDR202C	YDR516C	YEL013W	YEL051W	YER171W	YGR020C	YIL128W	YJR033C	YKL080W	YKL119C	YLR447C	YNR050C	YOR270C	YPR036W	
YAL016W	YAL024C	YBL104C	YBR103W	YCR033W	YDL098C	YDL134C	YDL188C	YGL190C	YGL194C	YIL112W	YIR009W	YKR029C	YML109W	YMR273C	YOR014W	YOR349W	YPR043W	
YAL016W	YAL024C	YBL104C	YBR103W	YCR033W	YDL098C	YDL134C	YDL188C	YGL100W	YGL190C	YIL112W	YIR009W	YKR029C	YML109W	YMR273C	YOR014W	YOR349W	YPR043W	
YAR003W	YAR014C	YDR195W	YDR301W	YER133W	YGL044C	YGR156W	YHR119W	YJR093C	YKL018W	YKL059C	YLR277C	YLR448W	YMR061W	YOR179C	YOR250C	YPL138C	YPR074C	
YAL013W	YBR095C	YCR084C	YDL076C	YEL018W	YHL020C	YIL035C	YKL072W	YMR072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YBL103C	YBR245C	YCR052W	YDR225W	YDR303C	YGL013C	YGL133W	YGR017W	YGR056W	YGR275W	YIL056W	YKR001C	YLR357W	YMR072W	YOL006C	YOL067C	YPL082C	YPR034W	
YBR126C	YBR265W	YCR073W-A	YDR001C	YDR028C	YDR049W	YDR074W	YDR099W	YGL252C	YJR138W	YLR028C	YLR258W	YML100W	YMR083W	YMR261C	YNL076W	YNL175C	YNR034W	
YBL099W	YDL185W	YDL213C	YDR140W	YDR202C	YDR516C	YEL013W	YGR020C	YJR033C	YKL080W	YKL119C	YLR447C	YNR050C	YOL124C	YOR078W	YOR164C	YOR270C	YPR036W	
YBR289W	YDL167C	YDR073W	YDR359C	YFL049W	YHL025W	YIR001C	YJL081C	YJL176C	YKR001C	YML007W	YMR033W	YNR023W	YOR290C	YOR326W	YPL016W	YPL129W	YPR034W	
YBR198C	YDR176W	YDR392W	YDR448W	YER148W	YGL066W	YGL112C	YGR264C	YGR274C	YLR055C	YML015C	YML098W	YML114C	YMR005W	YMR227C	YMR236W	YPL011C	YPL254W	
YBL024W	YBL056W	YBR048W	YBR189W	YDR283C	YGR054W	YGR081C	YGR285C	YKL143W	YKR057W	YLR264W	YML026C	YNL096C	YOR056C	YOR293W	YPL081W	YPL204W	YPL266W	
YAL021C	YAL035W	YDL149W	YDR091C	YJL190C	YJR123W	YLR039C	YLR192C	YLR264W	YML024W	YML063W	YMR146C	YMR309C	YNL096C	YNL244C	YNL301C	YOR361C	YPR041W	
YBR127C	YDL185W	YDL213C	YDR202C	YDR516C	YEL013W	YEL051W	YGR020C	YIL128W	YJR033C	YKL080W	YKL119C	YLR447C	YMR315W	YNR050C	YOR270C	YOR332W	YPR036W	
YBR198C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YHR099W	YLR055C	YML007W	YML015C	YML114C	YMR080C	YMR223W	YMR227C	YOL148C	YPL011C	YPL254W	
YBR289W	YDL167C	YDR073W	YDR081C	YFL049W	YGL013C	YGR275W	YHL025W	YIR001C	YJL176C	YKR001C	YML117W	YNL016W	YNR023W	YOL072W	YOR290C	YPL016W	YPL129W	
YAL036C	YBR119W	YCL011C	YCL037C	YDL051W	YDL087C	YDL175C	YGR162W	YHL034C	YIR001C	YJL138C	YJL190C	YLR226W	YMR125W	YMR230W	YPL048W	YPL190C	YPR161C	
YBR198C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YGR274C	YLR055C	YML007W	YML098W	YMR005W	YMR080C	YMR223W	YMR227C	YOL148C	YPL011C	YPL254W	
YDL213C	YDR204W	YDR314C	YDR460W	YER053C	YGL252C	YJL066C	YKL101W	YKR060W	YLR270W	YLR333C	YMR143W	YMR194W	YMR203W	YNR043W	YOR078W	YOR173W	YPL048W	
YDL213C	YDR204W	YDR314C	YDR460W	YER053C	YGR130C	YJL066C	YKL101W	YKR060W	YLR333C	YMR143W	YMR194W	YMR203W	YNR043W	YOR078W	YOR234C	YPL048W	YPR025C	
YBR193C	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YKR095W	YLR071C	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPL254W	YPR168W	
YBR193C	YDR359C	YDR443C	YDR448W	YER022W	YFR019W	YGL025C	YGL127C	YGR104C	YHR041C	YKR095W	YML007W	YNL025C	YNR010W	YOL051W	YOL135C	YPL042C	YPR168W	
YAL021C	YAL035W	YDL149W	YDR091C	YDR418W	YHL033C	YJL190C	YLR039C	YLR192C	YLR367W	YML024W	YML063W	YMR146C	YMR309C	YNL096C	YNL244C	YOR361C	YPR041W	
YAL017W	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL013C	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR080C	YMR223W	YMR227C	YOL148C	YPL011C	YPL254W	
YBR127C	YDL185W	YDL213C	YDR202C	YDR516C	YEL013W	YEL051W	YGR020C	YGR281W	YIL128W	YJL012C	YJR033C	YKL080W	YKL119C	YLR447C	YNR050C	YOR270C	YPR036W	
YBR289W	YDL167C	YDR073W	YFL049W	YGL013C	YGR056W	YGR275W	YHL025W	YIR001C	YJL176C	YKR001C	YKR008W	YMR091C	YNR023W	YOR290C	YPL016W	YPL129W	YPR034W	
YAL036C	YBR119W	YCL011C	YCL037C	YCR077C	YDL051W	YDL175C	YGR162W	YGR285C	YHL034C	YHR064C	YJL138C	YJL190C	YLR226W	YLR406C	YMR125W	YMR230W	YPL048W	
YBR289W	YDL167C	YDR073W	YFL049W	YGL013C	YGR056W	YHL025W	YIR001C	YJL176C	YKR001C	YLR321C	YLR357W	YMR091C	YNR023W	YOR290C	YPL016W	YPL129W	YPR034W	
YCR077C	YDL030W	YDL160C	YDR378C	YDR473C	YER112W	YGL173C	YJL124C	YJR022W	YKL173W	YLR275W	YML049C	YML056C	YMR080C	YNL147W	YOL149W	YOR308C	YPR178W	
YAR042W	YBR177C	YDL019C	YDR150W	YDR490C	YER120W	YFL016C	YGR086C	YGR130C	YHL020C	YHR195W	YIL074C	YKL057C	YKL142W	YLR183C	YMR031C	YMR109W	YPL004C	
YBR127C	YDL185W	YDL213C	YDR202C	YDR328C	YDR516C	YEL013W	YEL051W	YGR020C	YJR033C	YKL080W	YKL119C	YLR447C	YMR315W	YNR050C	YOR270C	YOR332W	YPR036W	
