YAL029C	YBR130C	YBR177C	YDL019C	YDL116W	YER071C	YGL092W	YGL106W	YGL157W	YIL034C	YIR003W	YKL007W	YKL057C	YKL130C	YLR429W	YMR109W	YMR262W	YNL108C	YOR284W	
YBL103C	YBR245C	YDR225W	YDR303C	YDR397C	YFR013W	YGL013C	YGL133W	YGR017W	YGR056W	YKR001C	YMR072W	YMR091C	YOL006C	YOL067C	YOL072W	YPL082C	YPR034W	
YAL013W	YBR095C	YDR207C	YEL018W	YER103W	YER164W	YGL019W	YGL244W	YIL035C	YIL084C	YKL064W	YLR407W	YLR418C	YMR172W	YNL097C	YNL330C	YOR061W	YPL181W	
YBR119W	YCL037C	YDL087C	YDL175C	YDR240C	YGL049C	YGR074W	YIL061C	YJL190C	YJR084W	YLR147C	YLR226W	YLR275W	YLR345W	YML046W	YMR125W	YPR057W	YPR161C	
YBR119W	YCL037C	YDL087C	YDL175C	YDR240C	YDR473C	YGL049C	YGR074W	YIL061C	YJL190C	YLR147C	YLR226W	YLR275W	YLR345W	YML046W	YMR125W	YPR057W	YPR161C	
YAL029C	YBR130C	YBR202W	YER071C	YGL001C	YGL157W	YGR180C	YHL003C	YIL034C	YIL070C	YIR003W	YJL115W	YJR140C	YKL007W	YLR429W	YMR109W	YOR153W	YPL153C	
YBR119W	YCL037C	YDL175C	YDR225W	YDR235W	YGL049C	YGR013W	YHR086W	YJL080C	YJL190C	YJR084W	YLR226W	YLR430W	YMR125W	YOL115W	YPL178W	YPR057W	YPR161C	
YBR119W	YCL037C	YDL087C	YDL175C	YDR225W	YHL034C	YJL190C	YLR226W	YLR275W	YLR298C	YML049C	YMR125W	YNL286W	YPL178W	YPL190C	YPR057W	YPR161C	YPR182W	
YCR043C	YDR245W	YDR525W-A	YEL036C	YER017C	YFL026W	YGR132C	YGR231C	YJL183W	YJR075W	YKL039W	YKR031C	YLR342W	YLR450W	YML075C	YMR089C	YPL050C	YPL094C	
YBL103C	YBR245C	YDR081C	YDR174W	YFR013W	YGL133W	YIL031W	YIL056W	YJL076W	YKR001C	YKR008W	YMR072W	YMR091C	YNL216W	YOL006C	YOL067C	YOL072W	YPL082C	
YBR119W	YCL037C	YDL043C	YDL175C	YDR225W	YDR235W	YGL049C	YGR013W	YHL034C	YHR086W	YJL190C	YJR084W	YLR226W	YLR430W	YMR125W	YPL178W	YPR057W	YPR161C	
YBR119W	YCL037C	YDL030W	YER029C	YGL100W	YHL034C	YIR009W	YJR084W	YLR117C	YLR226W	YLR275W	YLR424W	YML049C	YMR125W	YNL286W	YPL178W	YPR178W	YPR182W	
YBR119W	YCL037C	YCR077C	YDL051W	YDR235W	YDR240C	YGL049C	YGR162W	YIR001C	YJL138C	YJL190C	YLR226W	YLR345W	YMR125W	YMR230W	YNL262W	YPL178W	YPR057W	
YBR119W	YCL037C	YCR077C	YDL051W	YDL087C	YGL094C	YGR013W	YGR162W	YHL034C	YIL061C	YJL138C	YJL190C	YKL012W	YLR226W	YLR275W	YMR125W	YMR230W	YPR057W	
YBL103C	YBR245C	YCR084C	YDR081C	YFR013W	YGL133W	YIL056W	YIL101C	YKL072W	YKR001C	YKR008W	YMR072W	YMR091C	YOL004W	YOL006C	YOL067C	YOL072W	YPL082C	
YAL013W	YBR095C	YDL076C	YDR207C	YDR359C	YFL024C	YIL084C	YIL101C	YKL072W	YMR263W	YNL097C	YNL107W	YNL330C	YOL004W	YOR244W	YPL139C	YPL181W	YPR023C	
YAL034C	YAR002W	YDL208W	YDR257C	YDR502C	YER110C	YGR081C	YHL003C	YKR029C	YLL021W	YLR335W	YLR347C	YMR308C	YMR310C	YNL189W	YNL224C	YOR098C	YPL020C	
YBL099W	YDL213C	YDR140W	YDR202C	YDR298C	YDR516C	YEL051W	YGR020C	YGR281W	YHR089C	YJL012C	YJR033C	YKL080W	YLR075W	YNR050C	YOL124C	YOR270C	YPR036W	
YAL013W	YBR095C	YDL076C	YDR207C	YEL018W	YFR013W	YIL035C	YIL084C	YIL101C	YKL072W	YMR075W	YMR263W	YNL097C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YBL104C	YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER013W	YGL128C	YHR156C	YJR050W	YKL095W	YKL173W	YLL036C	YLR117C	YMR213W	YMR288W	YPL151C	YPL213W	
YAL034C	YAR002W	YCL009C	YER110C	YFR009W	YFR030W	YGL191W	YGL195W	YIL070C	YIL094C	YKL010C	YLR335W	YML063W	YNL224C	YOR136W	YPL061W	YPL240C	YPR174C	
YAL036C	YBL024W	YBR084W	YDR418W	YGR054W	YGR285C	YHR010W	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR039C	YLR264W	YML124C	YNL096C	YOR096W	YPR189W	
YBR119W	YCL037C	YDR235W	YDR240C	YDR473C	YGL049C	YHR086W	YJL190C	YLR147C	YLR226W	YLR345W	YML046W	YMR125W	YMR240C	YMR288W	YPL178W	YPL213W	YPR161C	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YFR013W	YHL020C	YIL035C	YIL084C	YIL101C	YKL072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	
YAL036C	YBL024W	YBR084W	YDR418W	YER155C	YGR054W	YGR285C	YHR010W	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR039C	YLR264W	YNL096C	YOR096W	YPR189W	
YAL036C	YBL024W	YBR084W	YDR283C	YDR418W	YGR054W	YGR285C	YHR010W	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR039C	YLR264W	YNL096C	YOR096W	YPR189W	
YAL036C	YBL024W	YBR084W	YBR158W	YDR418W	YGR054W	YGR081C	YGR285C	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR039C	YLR264W	YNL096C	YOR096W	YPR189W	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YFR013W	YHL020C	YIL035C	YIL084C	YKL072W	YMR075W	YMR128W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	
YBR119W	YCL037C	YDL175C	YDR235W	YDR240C	YGL049C	YGL094C	YHR086W	YIL061C	YJL190C	YJR084W	YKL012W	YLR226W	YML046W	YML049C	YMR125W	YPL178W	YPR057W	
YBL104C	YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER013W	YGL128C	YHR156C	YJR050W	YKL173W	YKR022C	YLL036C	YLR117C	YMR213W	YMR288W	YOR308C	YPL151C	
YBR119W	YCL037C	YDL175C	YDR225W	YGR074W	YHL034C	YJL080C	YJL190C	YKL012W	YLR226W	YLR298C	YLR430W	YML117W	YMR125W	YOL115W	YPL178W	YPL190C	YPR057W	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YFR013W	YHL020C	YIL084C	YIL101C	YKL072W	YMR075W	YMR263W	YNL097C	YNL107W	YNL330C	YOL004W	YPL139C	YPL181W	
YBL064C	YBR208C	YBR221C	YDR069C	YDR338C	YDR430C	YER178W	YGR178C	YGR193C	YKL104C	YLL021W	YLR203C	YLR436C	YMR304W	YNL071W	YOR132W	YPL259C	YPR152C	
YBL104C	YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER013W	YGL128C	YHR156C	YJR050W	YKL095W	YKL173W	YKR022C	YLL036C	YLR117C	YMR213W	YMR288W	YPL151C	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YFR013W	YIL035C	YIL084C	YIL101C	YKL072W	YMR075W	YMR263W	YNL097C	YNL107W	YNL330C	YOL004W	YPL139C	YPR023C	
YBR119W	YCL037C	YDL175C	YDR225W	YGR074W	YHL034C	YIL061C	YJL190C	YJR084W	YKL012W	YLR226W	YLR298C	YLR430W	YML117W	YMR125W	YPL178W	YPL190C	YPR057W	
YBL104C	YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER013W	YGL120C	YGL128C	YHR156C	YJR050W	YKL095W	YKL173W	YLL036C	YLR117C	YMR213W	YMR288W	YPL151C	
YAL016W	YAL024C	YBL099W	YBR086C	YDL075W	YDL083C	YDL134C	YDR298C	YGR161C	YGR281W	YLR221C	YNL104C	YOL058W	YOR014W	YOR108W	YOR173W	YOR234C	YPR043W	
YBL090W	YBR146W	YDR036C	YDR175C	YER091C	YGL129C	YGR170W	YGR215W	YIL093C	YJR101W	YKL003C	YKL155C	YNL186W	YNR036C	YNR037C	YOL115W	YOR243C	YPL013C	
YBL090W	YBR146W	YDR036C	YDR347W	YER091C	YGL180W	YGR061C	YGR084C	YGR165W	YGR215W	YIL093C	YJR101W	YJR113C	YKL155C	YNL186W	YNL271C	YPL013C	YPL118W	
YBL104C	YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER013W	YER172C	YGL128C	YGR278W	YHR156C	YJR050W	YKL095W	YLL036C	YLR117C	YMR213W	YMR288W	YPL151C	
YBR119W	YCL037C	YDL175C	YDR225W	YGL094C	YGR074W	YHL034C	YIL061C	YJL190C	YJR084W	YKL012W	YLR226W	YLR298C	YLR430W	YMR125W	YPL178W	YPL190C	YPR057W	
YBR119W	YCL037C	YDL175C	YDR225W	YGL094C	YGR074W	YHL034C	YIL061C	YJL190C	YJL203W	YJR084W	YKL012W	YLR226W	YLR298C	YLR430W	YMR125W	YPL178W	YPR057W	
YAL035W	YBR079C	YBR143C	YDR091C	YDR429C	YHL033C	YLR192C	YML024W	YML063W	YMR146C	YMR309C	YNL096C	YNL244C	YOR096W	YOR361C	YPL001W	YPL081W	YPR041W	
YCR077C	YDL098C	YDL160C	YDR473C	YER172C	YGL173C	YGR091W	YJL124C	YJL203W	YJR022W	YKL173W	YLR117C	YLR275W	YLR424W	YML056C	YNL118C	YNL147W	YPL151C	
YBR154C	YDL115C	YDR171W	YDR214W	YFR028C	YFR030W	YGL070C	YGL156W	YIL021W	YJR063W	YKL144C	YNL248C	YOR210W	YOR224C	YOR340C	YPR010C	YPR110C	YPR187W	
YBR214W	YBR225W	YDL047W	YDL219W	YER155C	YFR019W	YGL197W	YGR081C	YGR161C	YIL142W	YJL098W	YKR028W	YLL021W	YMR310C	YNR016C	YOR267C	YPL020C	YPL049C	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YFR013W	YHL020C	YIL084C	YKL072W	YMR072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPR023C	
YBR114W	YBR136W	YCR028C-A	YCR092C	YDL156W	YDR097C	YDR499W	YLR386W	YML032C	YMR315W	YNL021W	YOL090W	YOR187W	YOR323C	YPL083C	YPL154C	YPR065W	YPR179C	
YBR214W	YBR225W	YDL047W	YDL219W	YER072W	YER155C	YFR019W	YFR040W	YGL056C	YGL197W	YGR161C	YJL098W	YKL117W	YKR028W	YLL021W	YLR310C	YOR267C	YPL049C	
YBL046W	YBR154C	YBR236C	YDL117W	YDR075W	YDR404C	YER139C	YGL070C	YGR005C	YGR063C	YGR192C	YIL021W	YIL153W	YJL140W	YML010W	YNL201C	YOR151C	YPR093C	
YAL032C	YBR065C	YCR063W	YDL030W	YDL087C	YDL209C	YDR416W	YER172C	YJR050W	YML049C	YMR213W	YMR288W	YNL286W	YOR308C	YPL151C	YPR082C	YPR101W	YPR182W	
YAL036C	YCL011C	YCL037C	YCR077C	YDL051W	YDR235W	YGL049C	YGR162W	YHL034C	YHR086W	YIR001C	YJL138C	YJL190C	YLR406C	YMR125W	YMR230W	YNL262W	YPL048W	
YBL047C	YCL014W	YCR030C	YDR348C	YDR405W	YGL043W	YJL005W	YJL201W	YLR150W	YLR189C	YLR371W	YLR432W	YML009C	YMR098C	YMR225C	YNL243W	YOL016C	YPL183W-A	
YAL036C	YCL011C	YCL037C	YCR077C	YDL051W	YDL175C	YGL049C	YGR162W	YHL015W	YHL034C	YIR001C	YJL138C	YJL190C	YLR226W	YLR406C	YMR125W	YMR230W	YPL048W	
YAL036C	YCL011C	YCL037C	YCR077C	YDL051W	YDL175C	YGL049C	YGL173C	YGR162W	YHL034C	YIR001C	YJL138C	YJL190C	YLR226W	YLR406C	YMR125W	YNL262W	YPL048W	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YFR013W	YIL084C	YIL101C	YKL072W	YMR072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	
YBR198C	YDR176W	YDR392W	YDR448W	YER148W	YGL066W	YGL112C	YGR264C	YGR274C	YLR055C	YML015C	YML098W	YML114C	YMR005W	YMR227C	YMR236W	YPL011C	YPL254W	
YAL036C	YCL011C	YCL037C	YDL051W	YDL175C	YDR235W	YGL049C	YGR162W	YHL034C	YHR086W	YIR001C	YJL138C	YJL190C	YLR226W	YLR406C	YMR125W	YMR230W	YPL048W	
YBR114W	YBR136W	YCR028C-A	YDL156W	YDL225W	YDR097C	YDR295C	YDR499W	YIR002C	YJR092W	YLR386W	YML032C	YMR315W	YNL233W	YOL090W	YPL154C	YPR065W	YPR179C	
YBR198C	YCR042C	YDR145W	YDR167W	YER148W	YGL013C	YGL066W	YGL112C	YGR094W	YGR264C	YGR274C	YML015C	YML098W	YML114C	YMR005W	YMR227C	YOL148C	YPL011C	
YBR198C	YCL010C	YDR176W	YDR392W	YDR448W	YFL024C	YGL066W	YGR252W	YHR099W	YLR055C	YML007W	YML015C	YML114C	YMR223W	YOL148C	YOR244W	YPL011C	YPL254W	
YBR198C	YCL010C	YCR042C	YDR167W	YDR392W	YER148W	YGL112C	YGR094W	YGR264C	YGR274C	YKL081W	YML015C	YML114C	YMR005W	YMR227C	YMR236W	YPL011C	YPL129W	
YBR193C	YCR081W	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YKR095W	YLR071C	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	YPR168W	
YBR193C	YCR081W	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YHR058C	YKR095W	YML007W	YMR112C	YNL025C	YNL236W	YOL051W	YOR174W	YPL042C	YPL254W	
YAL029C	YBR130C	YBR177C	YBR202W	YER071C	YGL001C	YIL034C	YIR003W	YJL020C	YJL115W	YJR140C	YKL007W	YKL130C	YLR429W	YMR109W	YOR153W	YOR284W	YPL153C	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YFR013W	YIL101C	YKL072W	YMR072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YBR114W	YBR136W	YCR028C-A	YDL156W	YDL225W	YDR097C	YDR295C	YDR499W	YIR002C	YLR386W	YML032C	YMR315W	YNL021W	YOL090W	YOR323C	YPL154C	YPR065W	YPR179C	
YBL056W	YBR048W	YBR189W	YBR247C	YDL060W	YGR054W	YGR081C	YJR145C	YKL143W	YKR057W	YLR264W	YML024W	YML026C	YNL207W	YOR056C	YOR145C	YPL204W	YPL266W	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YGL019W	YIL035C	YIL084C	YIL101C	YMR075W	YMR263W	YNL097C	YNL330C	YOR061W	YPL139C	YPL181W	YPR023C	
YBL039C	YBR017C	YFR010W	YGR135W	YGR232W	YHL030W	YHR200W	YJL039C	YJR077C	YKL145W	YLR421C	YML092C	YMR186W	YMR314W	YOL087C	YOL098C	YOR117W	YPR184W	
YBL039C	YBL076C	YBR121C	YBR263W	YCL050C	YDL112W	YDR335W	YDR457W	YFL026W	YFR044C	YGL238W	YGR204W	YHL011C	YJL052W	YKL067W	YLL040C	YNR031C	YOR001W	
YBR114W	YBR136W	YCR028C-A	YCR092C	YDL156W	YDL225W	YDR097C	YDR295C	YDR499W	YIR002C	YLR386W	YML032C	YMR315W	YNL021W	YOL090W	YPL154C	YPR065W	YPR179C	
YBL039C	YBL076C	YBR121C	YCL050C	YDL112W	YDR035W	YDR335W	YDR341C	YDR457W	YGL238W	YGR204W	YHL011C	YHR128W	YJL052W	YJL200C	YLL018C	YLR355C	YOR048C	
YBL039C	YBL076C	YBR121C	YCL050C	YDL112W	YDR335W	YDR457W	YER086W	YFL026W	YFR009W	YFR044C	YGL238W	YGR204W	YHL011C	YJL052W	YKL029C	YKL067W	YLL040C	
YCL037C	YDL175C	YDR240C	YGL049C	YGR013W	YGR074W	YHL034C	YIL061C	YIL129C	YIR009W	YJR084W	YLR226W	YLR298C	YLR345W	YMR125W	YNL251C	YPL178W	YPR182W	
YBL039C	YBR017C	YDL007W	YER012W	YFR010W	YGR135W	YGR232W	YHL030W	YHR200W	YIL075C	YJL001W	YJL194W	YJR077C	YKL081W	YKL145W	YLR421C	YOL087C	YOL098C	
YCL037C	YDL175C	YGL049C	YGL094C	YGR013W	YGR074W	YHL015W	YHL034C	YHR086W	YIL061C	YJL080C	YJL190C	YJR145C	YKL012W	YLR226W	YMR125W	YPL178W	YPR057W	
YDR443C	YDR448W	YGL025C	YGL127C	YGL151W	YGR104C	YGR252W	YKR095W	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPL254W	YPR070W	YPR168W	
YBL039C	YBR017C	YDL097C	YFR004W	YFR010W	YGR232W	YHL030W	YHR200W	YJL001W	YJL194W	YJR077C	YKL145W	YLR421C	YML092C	YOL038W	YOL098C	YOR117W	YOR259C	
YBR114W	YBR136W	YCR028C-A	YCR092C	YDL156W	YDL225W	YDR097C	YDR295C	YDR499W	YLR386W	YML032C	YMR315W	YNL021W	YOL090W	YOR323C	YPL154C	YPR065W	YPR179C	
YAL038W	YBR221C	YDR069C	YDR148C	YDR430C	YER178W	YFL018C	YFR049W	YGR178C	YGR193C	YIL125W	YLR203C	YML094W	YMR121C	YMR211W	YNL071W	YPL259C	YPR152C	
YAL038W	YBL087C	YDR148C	YDR496C	YEL055C	YER147C	YFL008W	YFL018C	YFR049W	YIL125W	YJL026W	YLR449W	YML094W	YMR121C	YMR242C	YNL175C	YOR063W	YPL207W	
YAL029C	YBR130C	YBR177C	YBR202W	YDL019C	YER071C	YGL001C	YIL034C	YIR003W	YJL115W	YJR140C	YKL007W	YKL130C	YLR429W	YMR109W	YOR153W	YOR284W	YPL153C	
YCR035C	YDL111C	YDR280W	YGL213C	YGR095C	YGR158C	YGR195W	YHR069C	YHR081W	YIR035C	YLR398C	YML056C	YNL189W	YNL232W	YOL021C	YOL142W	YOR001W	YPR189W	
YAL032C	YBR065C	YBR119W	YDL030W	YER029C	YGL100W	YGR278W	YHR156C	YIR009W	YJR084W	YLR117C	YLR424W	YML049C	YMR213W	YNL286W	YPL151C	YPR178W	YPR182W	
YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGR170W	YJR132W	YJR138W	YLL022C	YLR325C	YMR176W	YMR186W	YNL001W	YNL265C	YOL054W	YOR303W	YPL001W	YPL058C	
YBR114W	YBR136W	YCR028C-A	YCR092C	YDL156W	YDR097C	YDR295C	YHR164C	YIR002C	YLR386W	YML032C	YMR315W	YNL021W	YOL090W	YOR323C	YPL154C	YPR065W	YPR179C	
YDR429C	YER103W	YER164W	YGL019W	YGL207W	YIL035C	YKL064W	YKL088W	YLR192C	YLR407W	YLR418C	YML016C	YML069W	YOL145C	YOR039W	YOR061W	YOR361C	YPL228W	
YBL039C	YCL050C	YDL112W	YDR141C	YDR335W	YDR457W	YFL026W	YFR044C	YGL238W	YGR026W	YHL011C	YJL052W	YKL029C	YKL067W	YKL104C	YKL182W	YLL040C	YMR078C	
YAL029C	YBR109C	YBR130C	YBR177C	YDL019C	YDL116W	YER071C	YGL157W	YIL034C	YIR003W	YKL007W	YKL057C	YKL130C	YLR429W	YMR109W	YMR262W	YNL108C	YOR284W	
YCR035C	YDL111C	YDR280W	YGR095C	YGR158C	YGR195W	YHR069C	YHR081W	YHR216W	YIR035C	YLR398C	YLR432W	YML056C	YNL189W	YNL232W	YOL021C	YOL142W	YOR001W	
YAL036C	YCL011C	YCL037C	YDL051W	YDL175C	YGL049C	YGR162W	YHL034C	YHR167W	YIL061C	YIR001C	YJL138C	YJL190C	YLR226W	YLR406C	YMR125W	YMR230W	YNL262W	
YAL036C	YCL011C	YCL037C	YDL051W	YDL175C	YGL049C	YGR162W	YGR285C	YHL034C	YHR064C	YIR001C	YJL138C	YJL190C	YLR226W	YLR406C	YMR125W	YMR230W	YPL048W	
YBL039C	YDL097C	YDR394W	YER094C	YFR010W	YGL011C	YGR135W	YGR218W	YGR232W	YHL030W	YHR200W	YJR109C	YKL145W	YLR421C	YMR314W	YNL250W	YOL098C	YPR103W	
YBR171W	YCR043C	YDR245W	YDR525W-A	YEL022W	YEL036C	YER017C	YGR132C	YGR231C	YJL183W	YJR075W	YKR031C	YLR292C	YLR342W	YLR450W	YMR089C	YPL050C	YPL094C	
YAL017W	YAL029C	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR080C	YMR223W	YMR227C	YOL148C	YPL011C	YPL254W	
YCR081W	YDR443C	YER022W	YFR019W	YGL025C	YGL127C	YGL151W	YGR104C	YGR274C	YHR041C	YKR095W	YML007W	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	
YBR193C	YBR253W	YCR081W	YDR443C	YER022W	YGL025C	YGL151W	YGR104C	YGR252W	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YPL042C	YPL254W	YPR070W	YPR168W	
YBR193C	YBR253W	YCR081W	YDR443C	YER022W	YGL025C	YGL127C	YGR104C	YHR041C	YKR095W	YML007W	YMR112C	YNL025C	YNR010W	YOL051W	YPL042C	YPR070W	YPR168W	
YAL029C	YBR130C	YBR177C	YBR202W	YER071C	YGL001C	YIL034C	YIR003W	YJL115W	YJR140C	YKL007W	YKL130C	YLR429W	YML056C	YMR109W	YOR153W	YOR284W	YPL153C	
YCR081W	YDR443C	YDR448W	YGL127C	YGR104C	YGR252W	YHR041C	YHR058C	YKR095W	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YOR174W	YPL042C	YPL254W	YPR070W	
YBR171W	YCR043C	YDR245W	YEL022W	YEL036C	YER017C	YGR132C	YGR231C	YJL183W	YJR075W	YKR031C	YLR292C	YLR342W	YLR450W	YMR089C	YOR254C	YPL050C	YPL094C	
YBR171W	YCR043C	YDR245W	YDR525W-A	YEL036C	YER017C	YGR132C	YGR231C	YJL183W	YJR075W	YKL039W	YKR031C	YLR292C	YLR342W	YLR450W	YMR089C	YPL050C	YPL094C	
YAL036C	YBR086C	YCL011C	YCL037C	YCR077C	YDL051W	YDL083C	YGL173C	YGR162W	YGR285C	YHL034C	YHR064C	YJL138C	YJL190C	YLR406C	YMR230W	YNL224C	YPL048W	
YAL017W	YAL029C	YBR081C	YCL010C	YCR042C	YDR359C	YDR448W	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YML015C	YMR080C	YMR223W	YMR227C	YOL148C	YPL254W	
YBR193C	YCR081W	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YGR252W	YHR041C	YKR095W	YLR071C	YML007W	YNL025C	YNL236W	YOL051W	YPL042C	YPR070W	
YBR114W	YBR136W	YCR092C	YDL156W	YDL225W	YDR097C	YDR295C	YDR499W	YHR164C	YLR386W	YML032C	YMR315W	YNL021W	YOL090W	YOR323C	YPL154C	YPR065W	YPR179C	
YAL017W	YAL029C	YBR081C	YCL010C	YCR042C	YDR176W	YDR392W	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR080C	YMR223W	YOL148C	YPL011C	YPL254W	YPR070W	
YBR154C	YDR314C	YEL037C	YFR028C	YFR030W	YGL070C	YGL156W	YGL245W	YJR063W	YNL248C	YOR210W	YOR224C	YOR340C	YOR341W	YPR010C	YPR032W	YPR110C	YPR187W	
YCR081W	YDR359C	YDR443C	YER022W	YFR019W	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YKR095W	YML007W	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	
YBR154C	YDL150W	YDR045C	YGL156W	YJL011C	YKL144C	YKL213C	YKR025W	YNL084C	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR210W	YOR224C	YPR110C	YPR187W	
YAL017W	YAL029C	YBR081C	YCL010C	YCR042C	YDR145W	YDR176W	YDR392W	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR080C	YMR223W	YMR227C	YOL148C	YPL254W	
YBR114W	YBR136W	YCR092C	YDL156W	YDL225W	YDR097C	YDR295C	YHR164C	YIR002C	YLR386W	YML032C	YMR315W	YNL021W	YOL090W	YPL083C	YPL154C	YPR065W	YPR179C	
YBR114W	YBR136W	YCR092C	YDL156W	YDL225W	YDR097C	YDR295C	YIR002C	YML032C	YMR315W	YNL021W	YNL233W	YOL090W	YOR323C	YPL083C	YPL154C	YPR065W	YPR179C	
YBR154C	YDL150W	YDR045C	YEL037C	YJL011C	YKL144C	YKR025W	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR210W	YOR224C	YPR032W	YPR110C	YPR187W	YPR190C	
YBR154C	YDL150W	YDR005C	YDR045C	YGL156W	YJL011C	YKL144C	YKR025W	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR224C	YPR032W	YPR110C	YPR187W	YPR190C	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YIL035C	YIL084C	YIL101C	YKL072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	
YBR193C	YBR253W	YCR081W	YDR443C	YER022W	YGL025C	YGR104C	YHR041C	YKR095W	YLR071C	YML007W	YMR112C	YNL025C	YNR010W	YOL051W	YPL042C	YPR070W	YPR168W	
YBR193C	YBR253W	YDR443C	YER022W	YFR019W	YGL025C	YGR104C	YGR252W	YHR041C	YKR095W	YLR071C	YML007W	YMR112C	YNL025C	YNR010W	YOL135C	YOR174W	YPL042C	
YBR193C	YCR081W	YDR308C	YER165W	YGL025C	YGL127C	YGR104C	YHR041C	YHR058C	YKR095W	YML007W	YNL025C	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YAL036C	YBL061C	YBR084W	YBR158W	YDL175C	YDR418W	YGR054W	YGR285C	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR226W	YLR406C	YMR116C	YPR161C	
YAL036C	YBR084W	YBR189W	YCL037C	YDL051W	YGR162W	YGR285C	YHL034C	YHR010W	YHR064C	YJL080C	YJL138C	YJL190C	YJR145C	YLR406C	YMR230W	YPR189W	
YAL036C	YBR084W	YCL011C	YCL037C	YDL051W	YDL175C	YGL049C	YGR162W	YHL034C	YHR010W	YHR064C	YIL061C	YLR226W	YMR125W	YMR230W	YNL251C	YPL048W	
YAL034C	YAR002W	YBR103W	YCL009C	YCR033W	YDR155C	YDR257C	YDR502C	YER110C	YGL194C	YIL112W	YKR029C	YLR347C	YNL224C	YOL068C	YOR098C	YPR174C	
YAL042W	YBR229C	YDL145C	YDR221W	YDR238C	YER122C	YFR051C	YGL100W	YGL137W	YIL076W	YKL081W	YKR067W	YLR342W	YML067C	YNL287W	YOR201C	YPL010W	
YCR052W	YDR225W	YFL049W	YGR056W	YGR275W	YHL025W	YIL126W	YJL176C	YKL057C	YKR008W	YLR321C	YLR357W	YML127W	YMR033W	YMR091C	YOL067C	YPR034W	
YAL043C	YAR003W	YDL082W	YDR195W	YER133W	YGR156W	YHR119W	YJR093C	YKL018W	YKR002W	YLR115W	YMR061W	YNL222W	YOR250C	YPL138C	YPR074C	YPR107C	
YAL032C	YBL104C	YBR065C	YCR063W	YDL030W	YDL209C	YDR364C	YDR416W	YGL128C	YGR278W	YHR156C	YJR050W	YLR117C	YML049C	YMR213W	YMR288W	YOR308C	
