YBL027W	YCR031C	YDR418W	YER074W	YFR031C-A	YGR085C	YJL177W	YJL190C	YJR145C	YLR150W	YLR344W	YLR448W	YML024W	YML063W	YML073C	YMR242C	YOR198C	YPL198W	YPL249C-A	
YBR279W	YER164W	YGL019W	YGL207W	YGL244W	YHR131C	YKL088W	YKR072C	YLR407W	YLR418C	YML016C	YML069W	YOL145C	YOR039W	YOR054C	YOR061W	YOR123C	
YBR198C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGL112C	YGR252W	YHR041C	YLR055C	YMR223W	YMR227C	YMR236W	YNL236W	YOL148C	YPL047W	YPL254W	
YBL038W	YBR122C	YCR046C	YCR071C	YDR116C	YDR237W	YDR296W	YDR322W	YDR462W	YJL063C	YLR439W	YMR024W	YNL005C	YNL177C	YNL252C	YNL284C	YOR150W	
YBR084W	YDL082W	YDR418W	YEL054C	YFR001W	YFR031C-A	YGL246C	YHR010W	YKR060W	YLL045C	YLR367W	YMR143W	YMR194W	YNL069C	YOR096W	YPL198W	YPL249C-A	
YBR081C	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YHR041C	YHR058C	YLR055C	YML007W	YNL236W	YOL148C	YPL047W	YPL254W	YPR070W	
YBL072C	YCL011C	YCL037C	YDL083C	YFR001W	YGL173C	YGL246C	YGR054W	YGR162W	YHL034C	YJL190C	YJR145C	YKR060W	YLL045C	YMR230W	YOR096W	YPR140W	
YBR279W	YER164W	YGL019W	YGL207W	YGL244W	YIL035C	YKL088W	YKR072C	YLR407W	YLR418C	YML016C	YML069W	YOL145C	YOR039W	YOR054C	YOR061W	YOR123C	
YBR279W	YER164W	YGL019W	YGL207W	YGL244W	YIL035C	YKL088W	YKR072C	YLR407W	YML016C	YML069W	YMR172W	YOL145C	YOR039W	YOR054C	YOR061W	YOR123C	
YBL072C	YBR189W	YCL011C	YCL037C	YDR381W	YGL049C	YGL173C	YGR054W	YGR081C	YGR162W	YHL034C	YHR167W	YJL138C	YJR145C	YMR125W	YNL253W	YPR140W	
YBR084W	YDL082W	YDR418W	YEL054C	YFR001W	YFR031C-A	YGL246C	YHR010W	YJR145C	YLL045C	YLR367W	YMR143W	YMR194W	YNL069C	YOR096W	YPL198W	YPL249C-A	
YBR081C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YGR274C	YHR041C	YHR099W	YLR055C	YMR223W	YMR236W	YNL236W	YOL148C	YPL047W	YPL254W	
YBR081C	YBR198C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGL112C	YGR252W	YHR041C	YHR099W	YMR223W	YMR227C	YNL236W	YOL148C	YPL047W	YPL254W	
YBR279W	YER164W	YGL019W	YGL207W	YGL244W	YHR131C	YIL035C	YLR407W	YLR418C	YML069W	YMR172W	YNL030W	YOL054W	YOL145C	YOR039W	YOR061W	YOR123C	
YBL003C	YBR245C	YDR224C	YDR225W	YFR013W	YGL133W	YIL126W	YKR001C	YLR033W	YLR357W	YMR072W	YMR091C	YOL017W	YOR058C	YOR304W	YPL082C	YPR052C	
YBR282W	YCR046C	YCR071C	YDR116C	YDR237W	YDR296W	YDR322W	YJL063C	YKR006C	YKR085C	YLR312W-A	YLR439W	YMR024W	YMR193W	YNL005C	YNL252C	YNL284C	
YBL093C	YCR081W	YDL005C	YDR308C	YDR443C	YDR448W	YER022W	YGL025C	YGL127C	YGL151W	YHR041C	YHR058C	YML007W	YOL051W	YOR174W	YPL042C	YPR070W	
YBR048W	YBR189W	YDL075W	YFR031C-A	YGL030W	YGR081C	YGR085C	YHR010W	YJR145C	YKR060W	YLR367W	YML026C	YMR116C	YMR143W	YMR194W	YOR096W	YPL249C-A	
YBR048W	YBR189W	YDL075W	YFR031C-A	YGR081C	YGR085C	YHR010W	YJL080C	YJR145C	YKR060W	YLR367W	YML026C	YMR116C	YMR143W	YMR194W	YOR096W	YPL249C-A	
YAL011W	YBR231C	YDL070W	YDR334W	YDR359C	YDR485C	YEL018W	YGR002C	YHR090C	YJR082C	YLR085C	YLR385C	YLR399C	YML041C	YNL107W	YNL136W	YPR023C	
YBL093C	YCR081W	YDL005C	YDR443C	YGL025C	YGL127C	YGR104C	YHR041C	YHR058C	YLR071C	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	
YBL093C	YCR081W	YDL005C	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YHR041C	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YOR174W	YPL042C	YPR070W	
YBR146W	YBR251W	YDL045W-A	YDR036C	YDR175C	YDR347W	YER050C	YGL129C	YGR215W	YHL004W	YIL093C	YJR101W	YJR113C	YKL003C	YKL155C	YNR037C	YOR158W	
YAL011W	YBR231C	YDL070W	YDR334W	YDR359C	YDR485C	YEL018W	YGR002C	YHR090C	YHR099W	YJL081C	YJR082C	YLR085C	YLR385C	YLR399C	YNL107W	YPR023C	
YBR048W	YBR189W	YDL075W	YFR031C-A	YGR081C	YGR085C	YHR010W	YJR145C	YKR060W	YLR367W	YML026C	YMR116C	YMR143W	YMR194W	YOR096W	YOR198C	YPL249C-A	
YBL093C	YCR081W	YDL005C	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YML007W	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	
YBL093C	YCR081W	YDL005C	YDR443C	YDR448W	YGL127C	YGR104C	YHR041C	YHR058C	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YOR174W	YPL042C	YPR070W	
YDL007W	YDL097C	YDL147W	YDR320C	YER021W	YFR004W	YFR010W	YGR232W	YHL030W	YHR027C	YHR200W	YKL145W	YLR421C	YOR117W	YOR259C	YOR261C	YPR108W	
YAL011W	YBR231C	YDL070W	YDR334W	YDR359C	YDR485C	YEL018W	YFL024C	YHR090C	YJR082C	YLR085C	YLR385C	YLR399C	YML041C	YNL107W	YNL136W	YPR023C	
YBL093C	YCR081W	YDL005C	YDR308C	YDR448W	YER022W	YGL025C	YGL127C	YGR104C	YHR041C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YCR042C	YDL002C	YDL115C	YDL140C	YER139C	YFL013C	YGL043W	YGL150C	YJL140W	YJL176C	YLR052W	YNL059C	YNL215W	YNR023W	YOR141C	YPL129W	YPR093C	
YBL093C	YCR081W	YDL005C	YDR308C	YDR443C	YDR448W	YGL025C	YGL127C	YGR104C	YHR041C	YNL025C	YNL236W	YNR010W	YOL051W	YOR174W	YPL042C	YPR070W	
YDL007W	YDL097C	YDL147W	YDR363W-A	YDR427W	YER021W	YFR004W	YFR010W	YFR052W	YGL048C	YHR200W	YIL075C	YLR421C	YMR191W	YOR117W	YOR261C	YPR108W	
YBL093C	YBR253W	YDR308C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YHR058C	YNL236W	YNR010W	YOL051W	YOL135C	YOR174W	YPL042C	YPR070W	
YBR048W	YBR189W	YDL075W	YFR031C-A	YGR085C	YHR010W	YJR145C	YLR367W	YML026C	YMR116C	YMR143W	YMR194W	YNL207W	YOR056C	YOR096W	YOR198C	YPL249C-A	
YBR245C	YCR020W-B	YDR225W	YDR303C	YFR013W	YFR037C	YGL133W	YGR056W	YGR275W	YIL126W	YKR001C	YKR008W	YLR357W	YML127W	YMR091C	YOL017W	YOR304W	
YBL093C	YBR253W	YCR081W	YDL005C	YDR308C	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YML007W	YMR112C	YNL025C	YNR010W	YOL051W	YPL042C	YPR070W	
YBL093C	YBR253W	YCR081W	YDL005C	YDR308C	YDR443C	YER022W	YGL127C	YGL151W	YGR104C	YHR041C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	
YBR055C	YBR065C	YCR063W	YDL098C	YER172C	YFL017W-A	YHR156C	YHR165C	YIR009W	YJR084W	YLR147C	YML046W	YML049C	YMR288W	YNL286W	YOR159C	YPR082C	
YCR020W-B	YCR052W	YDR225W	YFR013W	YGL133W	YGR056W	YGR275W	YIL126W	YKR008W	YLR321C	YLR357W	YML127W	YMR033W	YMR091C	YOR156C	YOR304W	YPR034W	
YBR152W	YCR077C	YDL043C	YDL160C	YDR473C	YGL173C	YGR074W	YJL124C	YJL203W	YKL173W	YLR147C	YLR275W	YML046W	YMR268C	YOR308C	YPR140W	YPR178W	
YBR065C	YDL087C	YGR013W	YGR074W	YHR086W	YHR156C	YHR165C	YIL061C	YIR009W	YJL203W	YJR084W	YLR275W	YML049C	YMR125W	YPR057W	YPR082C	YPR178W	
YBR055C	YBR065C	YCR063W	YDL209C	YDR416W	YGL128C	YHR156C	YHR165C	YIR009W	YJR050W	YJR084W	YML046W	YMR240C	YMR288W	YNL286W	YPL213W	YPR082C	
YBL093C	YBR193C	YDL005C	YDR443C	YGL025C	YGL127C	YGL151W	YHR041C	YHR058C	YLR071C	YNL025C	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YBL093C	YBR193C	YDL005C	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YLR071C	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPR168W	
YBL093C	YBR193C	YCR081W	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YHR058C	YML007W	YMR112C	YNL025C	YNL236W	YOL051W	YOR174W	YPL042C	
YBL093C	YBR193C	YCR081W	YDR308C	YGL025C	YGL127C	YGR104C	YHR041C	YHR058C	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YBR245C	YDR225W	YDR303C	YFR013W	YFR037C	YGL133W	YIL126W	YKR001C	YKR008W	YLR357W	YMR072W	YMR091C	YNL030W	YOL017W	YOR058C	YOR304W	YPR052C	
YBR031W	YDL040C	YDR012W	YDR471W	YDR496C	YFR001W	YGL076C	YGL246C	YJR145C	YKL009W	YLL045C	YLR449W	YML073C	YML074C	YMR242C	YPL198W	YPL220W	
YBR119W	YDL087C	YDR235W	YDR240C	YER029C	YFL017W-A	YGR013W	YGR074W	YIL061C	YKL012W	YLR147C	YLR275W	YLR298C	YML046W	YMR125W	YOR159C	YPR057W	
YBR119W	YDL087C	YDR235W	YDR240C	YER029C	YFL017W-A	YGR013W	YGR074W	YIL061C	YKL012W	YKL214C	YLR147C	YLR275W	YLR298C	YML046W	YPL178W	YPR057W	
YBR119W	YDL087C	YDL098C	YDR240C	YER172C	YGR013W	YGR074W	YJL203W	YJR022W	YKL012W	YKL214C	YLR147C	YLR275W	YMR125W	YOR308C	YPR057W	YPR178W	
YBR065C	YCR063W	YDL098C	YDR473C	YFL017W-A	YJR050W	YJR084W	YLR147C	YML046W	YMR240C	YMR288W	YNL286W	YOR159C	YOR319W	YPL213W	YPR082C	YPR101W	
YBR031W	YDL082W	YDR012W	YFR001W	YFR031C-A	YGL076C	YGL246C	YIL133C	YJR145C	YLL045C	YML063W	YML073C	YNL069C	YNL301C	YOL120C	YPL143W	YPL198W	
YBR119W	YCR077C	YDL030W	YER029C	YER112W	YIR009W	YJL124C	YJR022W	YKL214C	YLR275W	YML049C	YMR125W	YOR308C	YPL178W	YPR057W	YPR178W	YPR182W	
YBR065C	YCR063W	YDL098C	YGR091W	YHR156C	YHR165C	YJR084W	YKR022C	YLL036C	YLR117C	YMR125W	YMR240C	YOR308C	YPL151C	YPL213W	YPR082C	YPR178W	
YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER172C	YGL128C	YGR278W	YJR050W	YKR022C	YLL036C	YLR117C	YLR147C	YMR213W	YMR288W	YNL286W	YPL151C	
YBR245C	YCR052W	YDR225W	YDR303C	YFR037C	YGL133W	YKR001C	YKR008W	YLR033W	YLR357W	YMR072W	YMR091C	YNL030W	YOL017W	YOR058C	YOR304W	YPR052C	
YBR245C	YCR052W	YDR225W	YDR303C	YFR037C	YGL133W	YKR001C	YKR008W	YLR357W	YMR072W	YMR091C	YNL030W	YOL017W	YOR058C	YOR304W	YPL082C	YPR052C	
YBR119W	YBR152W	YDL087C	YDR240C	YDR473C	YGR074W	YIL061C	YJL203W	YKL173W	YKL214C	YLR147C	YLR275W	YML046W	YMR125W	YOR308C	YPR057W	YPR178W	
YBR031W	YDL082W	YDR012W	YFR031C-A	YGL076C	YIL133C	YJR145C	YLL045C	YLR029C	YML063W	YML073C	YNL069C	YNL301C	YOL120C	YOR063W	YPL143W	YPL198W	
YBR245C	YCR020W-B	YCR052W	YDR225W	YDR303C	YFR037C	YGR056W	YKR008W	YLR033W	YLR321C	YLR357W	YML127W	YMR033W	YMR091C	YOL017W	YOR156C	YPR034W	
YBR122C	YCR046C	YDR116C	YDR237W	YDR296W	YDR322W	YGR220C	YJL063C	YKR006C	YKR085C	YLR312W-A	YLR439W	YMR024W	YMR193W	YNL005C	YNL252C	YNL284C	
YBL074C	YBR119W	YDL030W	YDL087C	YDR473C	YFL017W-A	YGR074W	YGR091W	YIL061C	YIR009W	YJR022W	YKL012W	YKL214C	YML049C	YMR125W	YOR308C	YOR319W	
YBR031W	YDR012W	YDR471W	YDR496C	YFR001W	YGL076C	YGL246C	YIL133C	YJR145C	YKL009W	YLL045C	YLR449W	YML073C	YML074C	YMR242C	YPL198W	YPL220W	
YBR245C	YCR020W-B	YCR052W	YDR224C	YDR225W	YGR056W	YGR275W	YIL126W	YKR001C	YKR008W	YLR033W	YLR357W	YML127W	YMR033W	YMR091C	YOL017W	YPL082C	
YBL093C	YDL005C	YDR443C	YGL025C	YGL127C	YGL151W	YHR041C	YHR058C	YLR071C	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YOR174W	YPL042C	
YBR031W	YDR012W	YDR471W	YDR496C	YFR001W	YGL076C	YHR088W	YIL133C	YJR145C	YKL009W	YLL045C	YLR449W	YML073C	YML074C	YMR242C	YPL198W	YPL220W	
YDL007W	YDL147W	YDR320C	YDR363W-A	YDR427W	YFR004W	YFR052W	YGL048C	YHR027C	YHR200W	YIL075C	YLR421C	YMR191W	YOR117W	YOR259C	YOR261C	YPR108W	
YDL007W	YDR320C	YDR394W	YDR427W	YER021W	YFR010W	YFR052W	YGR232W	YHL030W	YHR027C	YHR200W	YKL145W	YLR421C	YMR314W	YOL038W	YOR117W	YOR259C	
YBL093C	YDL005C	YDR443C	YDR448W	YGL025C	YGL127C	YGL151W	YGR104C	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	YPR168W	
YBL093C	YDL005C	YDR308C	YER022W	YGL025C	YGL151W	YGR104C	YHR041C	YHR058C	YLR071C	YNL236W	YNR010W	YOL051W	YOL135C	YOR174W	YPR070W	YPR168W	
YBR065C	YCR063W	YDL030W	YER172C	YIR009W	YJL203W	YJR050W	YKL173W	YKR022C	YLR117C	YLR147C	YLR424W	YML049C	YMR125W	YOR319W	YPL151C	YPR101W	
YBR122C	YBR282W	YCR046C	YCR071C	YDR116C	YDR296W	YDR322W	YGR220C	YHR147C	YJL063C	YKR006C	YKR085C	YLR312W-A	YLR439W	YMR024W	YNL177C	YNL252C	
YDL007W	YDL097C	YDL147W	YDR427W	YER021W	YFR004W	YFR010W	YFR052W	YGL048C	YGR232W	YHL030W	YHR200W	YLR421C	YOR117W	YOR259C	YOR261C	YPR108W	
YAL011W	YBR231C	YDL070W	YDR334W	YDR359C	YEL018W	YGR002C	YHR090C	YHR099W	YJL081C	YJR082C	YLR085C	YLR385C	YLR399C	YNL107W	YNL136W	YPR023C	
YDL007W	YDL097C	YDL147W	YDR427W	YER021W	YFR004W	YFR010W	YFR052W	YGL048C	YGR232W	YHL030W	YHR200W	YIL075C	YLR421C	YOR117W	YOR261C	YPR108W	
YDL007W	YDL097C	YDL147W	YDR363W-A	YDR427W	YER021W	YFR004W	YFR010W	YFR052W	YGL048C	YHR200W	YLR421C	YMR191W	YOR117W	YOR259C	YOR261C	YPR108W	
YBR065C	YCR063W	YDL030W	YDL209C	YDR416W	YER172C	YJR084W	YLR275W	YLR424W	YML049C	YMR125W	YMR288W	YNL286W	YOR308C	YPL151C	YPR082C	YPR101W	
YBL090W	YBR146W	YDL045W-A	YDR036C	YDR175C	YDR337W	YDR347W	YGL129C	YGR084C	YHL004W	YIL093C	YJR101W	YJR113C	YKL155C	YMR188C	YNL081C	YPL118W	
YBR245C	YCR020W-B	YCR052W	YDR303C	YFR037C	YGR056W	YIL126W	YKR008W	YLR033W	YLR321C	YLR357W	YML127W	YMR033W	YMR091C	YOR156C	YPL082C	YPR034W	
YCR014C	YDL007W	YDL097C	YDL147W	YDL216C	YDR179C	YDR363W-A	YER021W	YGR232W	YHL030W	YIL071C	YLR421C	YMR025W	YMR191W	YOL117W	YOR259C	YOR261C	
YCR014C	YDL007W	YDL097C	YDL147W	YDR320C	YDR363W-A	YER021W	YFR004W	YFR052W	YHR027C	YHR200W	YIL075C	YKL145W	YLR421C	YMR191W	YOR261C	YPR108W	
YCR014C	YDL007W	YDL097C	YDL147W	YDR320C	YER021W	YFR004W	YFR052W	YGR232W	YHL030W	YHR027C	YHR200W	YIL075C	YKL145W	YLR421C	YOR261C	YPR108W	
YBR119W	YDL087C	YFL017W-A	YGR013W	YGR074W	YHR165C	YIL061C	YIR009W	YKL214C	YLR275W	YLR298C	YML046W	YML049C	YMR125W	YPL178W	YPR057W	YPR178W	
YBL090W	YDR036C	YDR337W	YDR347W	YGL129C	YGR084C	YGR165W	YHL004W	YIL070C	YIL093C	YJR101W	YJR113C	YKL003C	YMR158W	YNL081C	YOR158W	YPL013C	
YBR055C	YDL030W	YDL043C	YER029C	YHR156C	YHR165C	YJL203W	YKL173W	YKR022C	YLR147C	YLR275W	YMR125W	YMR240C	YMR288W	YNL286W	YOR319W	YPL213W	
YBL090W	YBR146W	YBR251W	YDL045W-A	YDR175C	YDR337W	YER050C	YGL129C	YGR165W	YIL070C	YIL093C	YJR101W	YKL003C	YKL155C	YMR158W	YOR158W	YPL013C	
YBR245C	YCR020W-B	YCR052W	YDR225W	YFR013W	YFR037C	YGL133W	YGR056W	YGR275W	YIL126W	YLR357W	YML127W	YMR091C	YOL017W	YOR156C	YOR304W	YPR034W	
YBR154C	YDL150W	YDR045C	YJL011C	YKL144C	YKR025W	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR210W	YOR224C	YOR304W	YPR110C	YPR187W	YPR190C	
YBL090W	YDR175C	YDR337W	YDR347W	YGL129C	YGR084C	YGR165W	YGR215W	YHL004W	YIL070C	YIL093C	YJR101W	YKL003C	YKL155C	YMR158W	YNR037C	YPL013C	
YAL032C	YBR065C	YDL030W	YHR156C	YHR165C	YIR009W	YJL203W	YJR084W	YLR117C	YMR125W	YMR288W	YNL286W	YOR159C	YOR308C	YPL213W	YPR082C	YPR178W	
YBR154C	YDL150W	YDR005C	YDR045C	YJL011C	YKL144C	YKR025W	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR210W	YOR224C	YPR110C	YPR187W	YPR190C	
YBL093C	YBR193C	YBR253W	YCR081W	YDL005C	YDR308C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YHR058C	YNL236W	YNR010W	YOL135C	YOR174W	YPL042C	
YBL093C	YBR193C	YBR253W	YCR081W	YDL005C	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YMR112C	YNL236W	YNR010W	YPL042C	YPR070W	YPR168W	
YBR193C	YBR253W	YCR081W	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YPL042C	YPR070W	YPR168W	
YBR095C	YDR207C	YDR359C	YEL018W	YFL024C	YGR002C	YHR090C	YHR099W	YIL084C	YJR082C	YNL097C	YNL136W	YNL330C	YOL004W	YOR244W	YPL139C	YPR023C	
YBL074C	YBR152W	YCR077C	YDL030W	YDL160C	YDR473C	YFL017W-A	YGR074W	YGR075C	YGR091W	YIR009W	YJL124C	YJR022W	YML049C	YMR268C	YOR308C	YOR319W	
YDL115C	YDR502C	YGL043W	YGL070C	YGR005C	YGR063C	YGR186W	YIL021W	YJL140W	YLR180W	YML010W	YML124C	YMR012W	YOL005C	YOR151C	YPL129W	YPR093C	
YBR095C	YDR207C	YDR359C	YEL018W	YFL024C	YIL084C	YJL081C	YJR082C	YMR075W	YNL097C	YNL107W	YNL136W	YNL330C	YOL004W	YOR244W	YPL139C	YPR023C	
YBR095C	YDR207C	YDR359C	YEL018W	YGR002C	YHR090C	YHR099W	YIL084C	YJR082C	YMR075W	YNL097C	YNL107W	YNL136W	YNL330C	YOR244W	YPL139C	YPR023C	
YBR065C	YBR119W	YDL030W	YER029C	YER112W	YIR009W	YJR022W	YLR117C	YLR275W	YLR424W	YML049C	YMR125W	YOR308C	YPL151C	YPR057W	YPR178W	YPR182W	
YCR072C	YDR101C	YER006W	YER126C	YGR103W	YGR245C	YHR085W	YHR197W	YKL009W	YLR106C	YNL002C	YNL110C	YNL182C	YNR053C	YOR063W	YPL093W	YPR016C	
YBL074C	YCR077C	YDL160C	YFL017W-A	YGR074W	YGR075C	YGR091W	YHR165C	YIR009W	YJL124C	YJL203W	YLR275W	YML049C	YMR268C	YOR308C	YOR319W	YPR178W	
YCR014C	YDL097C	YDR363W-A	YDR394W	YFR004W	YFR010W	YGL048C	YGR232W	YHL030W	YHR027C	YHR200W	YIL075C	YLR421C	YMR191W	YMR314W	YOR117W	YOR259C	
YCL037C	YCL059C	YDL014W	YDL208W	YDR496C	YGL049C	YGR283C	YHR089C	YIR001C	YJR145C	YLR175W	YLR197W	YMR229C	YMR290C	YMR310C	YNL308C	YPL012W	
YBL074C	YDL030W	YDL098C	YDR473C	YER172C	YFL017W-A	YGR074W	YGR091W	YIR009W	YJL203W	YJR022W	YKL173W	YLR147C	YLR275W	YML049C	YNL147W	YOR319W	
YBL074C	YDL160C	YDR378C	YGL173C	YGR074W	YGR075C	YIR009W	YJL124C	YJL203W	YJR022W	YKL173W	YMR288W	YNL147W	YNL286W	YOR308C	YPR140W	YPR178W	
YDL075W	YDL082W	YDL083C	YDR471W	YER074W	YFR032C-A	YGL031C	YGR118W	YHR029C	YKL046C	YLR287C-A	YLR344W	YMR143W	YMR194W	YMR242C	YNL096C	YPR067W	
YBR245C	YCR020W-B	YCR052W	YDR303C	YFR037C	YGR056W	YGR275W	YIL126W	YKR001C	YKR008W	YLR033W	YLR321C	YLR357W	YMR033W	YMR091C	YOR156C	YPR034W	
YBR231C	YDL070W	YDR359C	YDR485C	YEL018W	YFL024C	YFL039C	YGR002C	YHR090C	YJR082C	YLR085C	YLR385C	YLR399C	YML041C	YNL136W	YOR244W	YPR023C	
YBR119W	YER029C	YFL017W-A	YGR013W	YGR074W	YKL012W	YKL173W	YKL214C	YLR275W	YLR298C	YML049C	YMR125W	YOR159C	YPL178W	YPR057W	YPR178W	YPR182W	
YBL093C	YBR193C	YBR253W	YDL005C	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YHR041C	YLR071C	YNL025C	YNL236W	YNR010W	YOL135C	YOR174W	YPL042C	
YAL032C	YBR065C	YCR063W	YDL030W	YDL209C	YDR416W	YER172C	YJR050W	YJR084W	YLR424W	YML049C	YMR213W	YMR288W	YNL286W	YPL151C	YPR082C	YPR101W	
YAL032C	YBR065C	YCR063W	YDL030W	YDL209C	YDR416W	YER172C	YJR050W	YJR084W	YLR275W	YML049C	YMR213W	YMR288W	YNL286W	YPL151C	YPR082C	YPR101W	
YBL093C	YBR193C	YBR253W	YDL005C	YER022W	YGL025C	YGL151W	YGR104C	YHR041C	YLR071C	YMR112C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	YPR168W	
YBL093C	YBR193C	YCR081W	YDL005C	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YLR071C	YML007W	YNL236W	YOL051W	YPL042C	YPR070W	
YAL032C	YBR065C	YBR152W	YCR063W	YER172C	YGL128C	YIR009W	YJR050W	YJR084W	YLR117C	YML049C	YMR213W	YMR288W	YNL286W	YPL213W	YPR082C	YPR178W	
YBL093C	YBR193C	YCR081W	YDL005C	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YHR058C	YMR112C	YNL025C	YNL236W	YOL051W	YOR174W	YPL042C	
YBL093C	YBR193C	YBR253W	YDL005C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YMR112C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	YPR168W	
YBL093C	YBR193C	YBR253W	YDL005C	YDR443C	YER022W	YGL025C	YGL151W	YGR104C	YHR041C	YLR071C	YMR112C	YNL236W	YNR010W	YOL051W	YPR070W	YPR168W	
YBL093C	YBR193C	YCR081W	YDL005C	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YHR058C	YML007W	YNL025C	YNR010W	YOL051W	YPL042C	YPR070W	
YCR046C	YDR237W	YDR296W	YDR322W	YDR462W	YGR220C	YJL063C	YKL167C	YKR006C	YKR085C	YLR439W	YMR024W	YNL005C	YNL177C	YNL252C	YNL284C	YOR150W	
YDL007W	YDL097C	YDL147W	YDR320C	YDR363W-A	YER021W	YFR004W	YFR010W	YHR027C	YHR200W	YKL145W	YLR421C	YMR191W	YOR117W	YOR259C	YOR261C	YPR108W	
YBL093C	YBR193C	YCR081W	YDL005C	YDR443C	YGL025C	YGL127C	YHR041C	YLR071C	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YBL093C	YBR193C	YCR081W	YDL005C	YDR443C	YGL025C	YGL151W	YGR104C	YHR041C	YLR071C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	YPR168W	
YBL093C	YBR193C	YBR253W	YDL005C	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YMR112C	YNL236W	YNR010W	YOL051W	YPR070W	YPR168W	
YBR245C	YCR020W-B	YDR224C	YDR225W	YDR303C	YFR013W	YFR037C	YGR056W	YGR275W	YKR001C	YKR008W	YLR321C	YLR357W	YMR091C	YOL017W	YOR156C	YPR034W	
YAL032C	YBR065C	YCR063W	YDR416W	YGR278W	YIR009W	YJL203W	YJR050W	YKL173W	YKR022C	YLR117C	YLR424W	YMR125W	YMR288W	YNL286W	YPL151C	YPR101W	
YBL026W	YBL074C	YCR077C	YDR378C	YDR473C	YER146W	YFL017W-A	YGL173C	YJL124C	YJR022W	YJR084W	YLR147C	YNL147W	YOR308C	YPR082C	YPR140W	
YBL026W	YBL074C	YCR077C	YDL098C	YDR378C	YDR473C	YFL017W-A	YJL124C	YJR022W	YJR084W	YLR147C	YMR240C	YNL147W	YOR308C	YPL213W	YPR082C	
YBR081C	YCL010C	YDR145W	YDR176W	YDR392W	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YML098W	YMR223W	YMR227C	YOL148C	YPL047W	YPL254W	
YAR075W	YBL072C	YBR189W	YCL037C	YDL083C	YGL049C	YGR054W	YGR081C	YGR162W	YIR001C	YJL190C	YJR145C	YML056C	YML117W	YMR125W	YMR230W	
YBR055C	YBR119W	YDL087C	YDR235W	YGR013W	YGR091W	YHR156C	YHR165C	YIL061C	YIR009W	YML046W	YMR125W	YMR240C	YPL213W	YPR057W	YPR178W	
YBR055C	YBR152W	YCR077C	YHR156C	YHR165C	YIR009W	YJL124C	YJR084W	YLR424W	YML046W	YMR240C	YMR288W	YNL286W	YOR308C	YPL213W	YPR082C	
YBR245C	YCR020W-B	YCR052W	YDR225W	YGR056W	YGR275W	YIL126W	YKR001C	YKR008W	YLR033W	YLR357W	YML127W	YMR033W	YMR091C	YOL017W	YPL082C	
