YBL090W	YDR337W	YDR347W	YGL129C	YGR165W	YGR215W	YHR059W	YIL070C	YIL093C	YJL063C	YJR101W	YJR113C	YKL151C	YNL081C	YNR036C	YNR037C	YOL143C	YOR158W	YPL032C	
YBR081C	YCL010C	YDL059C	YDR167W	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YMR223W	YMR236W	YOR023C	YPL047W	YPL222W	YPL254W	
YBL093C	YBR193C	YCR081W	YDR308C	YGL025C	YGL127C	YGR104C	YHR041C	YHR058C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YAL011W	YBR231C	YDR334W	YDR359C	YDR485C	YEL018W	YGR002C	YHR090C	YJR082C	YLR385C	YLR399C	YML041C	YNL107W	YNL136W	YOL052C	YPR031W	
YBL093C	YBR193C	YCR081W	YDL005C	YGL025C	YGL127C	YGR104C	YHR041C	YLR071C	YMR112C	YNL236W	YNR010W	YOL051W	YOL135C	YPR070W	YPR168W	
YBL093C	YBR039W	YBR253W	YDR308C	YEL056W	YGL127C	YGL151W	YGR104C	YGR198W	YHR041C	YMR230W	YNL236W	YNR010W	YOR386W	YPL042C	YPR070W	
YBR081C	YCR082W	YDL059C	YDR145W	YDR176W	YDR392W	YGR130C	YGR252W	YMR223W	YOL148C	YOR023C	YPL011C	YPL047W	YPL222W	YPL254W	YPR008W	
YAL019W	YBR073W	YGL019W	YHR131C	YIL035C	YJR131W	YKL088W	YKR056W	YKR072C	YLR387C	YMR154C	YMR172W	YOL088C	YOR039W	YOR054C	YOR061W	
YAL013W	YDL076C	YGR255C	YGR263C	YIL084C	YKL185W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR023C	YPR184W	
YCR009C	YDL030W	YDL036C	YDL190C	YDR081C	YDR363W-A	YDR394W	YEL037C	YER162C	YGL094C	YHR200W	YKL145W	YML011C	YNL047C	YOR209C	YPL096W	
YAL019W	YBL008W	YBR215W	YIL035C	YIL121W	YJL115W	YJR140C	YKR072C	YLR072W	YLR387C	YMR154C	YNL030W	YNL031C	YOL088C	YOR038C	YOR061W	
YBR081C	YCR082W	YDL059C	YDR145W	YDR176W	YDR392W	YDR406W	YGL066W	YGR252W	YLR055C	YMR223W	YOL148C	YOR023C	YPL011C	YPL047W	YPR008W	
YAL019W	YBL008W	YBR215W	YDR043C	YIL035C	YIL121W	YJL115W	YJR140C	YLR072W	YLR362W	YLR387C	YMR154C	YNL030W	YNL031C	YOR038C	YOR061W	
YBR166C	YBR169C	YCL014W	YDR006C	YDR234W	YDR457W	YER071C	YGL066W	YGR285C	YHR064C	YJL095W	YKL047W	YLR262C	YNL209W	YOL087C	YOR081C	
YAL019W	YAL026C	YER164W	YGL019W	YGR071C	YIL035C	YKR072C	YLR387C	YML069W	YML107C	YMR154C	YMR172W	YOL088C	YOL108C	YOR039W	YOR061W	
YAL019W	YBL008W	YBR215W	YDR043C	YIL035C	YIL121W	YJL115W	YJR140C	YKL088W	YLR407W	YMR154C	YNL030W	YNL031C	YOL088C	YOR038C	YOR061W	
YBR081C	YCL010C	YDL059C	YDR167W	YDR176W	YDR392W	YDR406W	YDR448W	YGR252W	YLR055C	YML098W	YMR005W	YOL148C	YOR023C	YPL047W	YPL254W	
YBL093C	YBR193C	YBR253W	YCR081W	YDL005C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YMR112C	YMR230W	YNL236W	YNR010W	YPR070W	YPR168W	
YBL093C	YBR253W	YDL005C	YDR308C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YMR112C	YMR230W	YNR010W	YOL051W	YPL042C	YPR070W	YPR168W	
YDL208W	YDL213C	YGR103W	YHL007C	YHR138C	YJL192C	YKL113C	YLL008W	YMR023C	YMR049C	YMR229C	YNL299W	YNR067C	YOL008W	YOR140W	YOR272W	
YBL082C	YBL093C	YBR193C	YDL005C	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YLR071C	YNL236W	YNR010W	YOL051W	YOR192C	YPR070W	YPR168W	
YBR173C	YDL203C	YEL061C	YER012W	YER132C	YGL096W	YGR067C	YGR087C	YGR135W	YJL132W	YKL206C	YKR054C	YKR070W	YKR095W	YLR199C	YLR290C	
YBL093C	YCR081W	YDL005C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YGR198W	YHR041C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	
YBL008W	YBR215W	YDR043C	YIL035C	YIL121W	YJL115W	YJR140C	YKL088W	YLR387C	YLR403W	YMR172W	YNL030W	YNL031C	YOR038C	YOR054C	YOR061W	
YBR026C	YCR009C	YDL160C	YDL190C	YDR165W	YEL037C	YFR053C	YGL253W	YIL148W	YKL080W	YKR001C	YLR131C	YNL111C	YNR031C	YOR081C	YPR062W	
YBL093C	YCR081W	YDL005C	YDR308C	YER022W	YGL025C	YGL127C	YGR104C	YHR041C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YBL093C	YCR081W	YDL005C	YDR308C	YER022W	YGL025C	YGL127C	YGR104C	YHR041C	YKL054C	YNL236W	YNR010W	YOL051W	YOL135C	YPR070W	YPR168W	
YDL208W	YDL213C	YGR103W	YHL007C	YHR138C	YJL192C	YKL113C	YLL008W	YMR049C	YMR229C	YNL299W	YNR067C	YOL008W	YOR140W	YOR272W	YPR008W	
YBL008W	YBR215W	YDL156W	YDR043C	YHR131C	YIL035C	YIL121W	YJL115W	YKL160W	YLR387C	YNL030W	YNL031C	YNL149C	YNL206C	YOL054W	YOR054C	
YBL008W	YBR215W	YCL031C	YDR043C	YIL035C	YIL121W	YJL115W	YJR140C	YLR362W	YLR407W	YMR154C	YNL030W	YNL031C	YOR038C	YOR054C	YOR061W	
YAL019W	YER164W	YGL019W	YGR063C	YHR131C	YIL035C	YKL088W	YLR387C	YMR154C	YMR172W	YNL031C	YNL079C	YOL088C	YOR039W	YOR054C	YOR061W	
YDL070W	YDR490C	YFL054C	YGR086C	YGR267C	YJL110C	YJL129C	YKL142W	YKR086W	YLR079W	YLR179C	YMR086W	YNL067W	YOL045W	YPL004C	YPR115W	
YAR007C	YCR009C	YDL156W	YDR117C	YDR415C	YER131W	YFR001W	YGL173C	YGR012W	YIL154C	YIR001C	YLR226W	YNR051C	YOR198C	YPL127C	YPR161C	
YBL082C	YBL093C	YBR193C	YER022W	YGL151W	YGR104C	YLR071C	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YOR192C	YPL042C	YPL210C	YPR070W	
YBL054W	YCR014C	YDL007W	YDL036C	YDR108W	YDR363W-A	YFR010W	YGL094C	YHR200W	YJR066W	YKL007W	YLR421C	YNL047C	YNL087W	YOR209C	YPR078C	
YBR081C	YCL010C	YDL059C	YDR145W	YDR176W	YDR208W	YDR392W	YDR406W	YDR448W	YGR252W	YLR055C	YOL148C	YOR023C	YPL047W	YPL254W	YPR008W	
YBR146W	YBR251W	YDR175C	YDR337W	YDR347W	YGL129C	YGR165W	YHL004W	YIL070C	YIL093C	YJR101W	YKL151C	YKL155C	YNL022C	YOL143C	YPL032C	
YBR081C	YDL059C	YDR145W	YDR176W	YDR392W	YGL066W	YGR130C	YGR252W	YMR223W	YOL148C	YOR023C	YPL011C	YPL047W	YPL222W	YPL254W	YPR008W	
YBR081C	YCL010C	YDL059C	YDR167W	YDR392W	YDR406W	YDR448W	YGL066W	YGR252W	YLR055C	YMR223W	YMR236W	YOL148C	YOR023C	YPL047W	YPL254W	
YBR267W	YCL024W	YDR225W	YDR507C	YGL241W	YHR013C	YKL047W	YKR048C	YLR410W	YMR110C	YMR139W	YNL078W	YNL209W	YOL012C	YOL087C	YOR230W	
YBL093C	YBR253W	YCR081W	YDL005C	YDR308C	YER022W	YGL127C	YGL151W	YGR104C	YGR198W	YHR041C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	
YBL093C	YBR253W	YCR081W	YDL005C	YDR308C	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YMR112C	YMR230W	YNR010W	YOL051W	YPL042C	YPR070W	
YDL070W	YDR490C	YEL043W	YFL054C	YGR086C	YIL020C	YJL110C	YJL129C	YKL142W	YLR079W	YLR179C	YMR086W	YNL067W	YOL045W	YPL004C	YPR115W	
YAL019W	YDR043C	YER164W	YGL019W	YIL035C	YIL121W	YJL115W	YKR072C	YLR072W	YLR387C	YMR154C	YMR172W	YNL031C	YOL088C	YOR039W	YOR061W	
YDL070W	YDR490C	YEL043W	YFL054C	YGR086C	YGR267C	YJL110C	YJL129C	YKL142W	YLR079W	YLR179C	YMR086W	YNL067W	YOL045W	YPL004C	YPR115W	
YAR042W	YBR079C	YDR408C	YDR429C	YER025W	YER030W	YGL016W	YJR007W	YLR192C	YMR146C	YMR309C	YNL068C	YOR052C	YOR254C	YOR361C	YPL105C	
YAL011W	YBR231C	YDR334W	YDR359C	YDR485C	YEL018W	YGR002C	YHR090C	YHR099W	YJL081C	YJR082C	YLR385C	YNL107W	YOL052C	YPR023C	YPR031W	
YDL070W	YDR490C	YEL043W	YFL054C	YFR019W	YGR086C	YJL110C	YKL142W	YLR079W	YLR179C	YMR086W	YNL067W	YOL045W	YPL004C	YPL155C	YPR115W	
YBL093C	YBR193C	YDR308C	YGL025C	YGL127C	YGR104C	YHR041C	YHR058C	YNL236W	YNR010W	YOL051W	YOL135C	YOR192C	YPL042C	YPR070W	YPR168W	
YDL005C	YER022W	YGL151W	YGR104C	YHR041C	YHR058C	YKL054C	YMR287C	YNL236W	YNR010W	YOL051W	YOL135C	YOR174W	YOR349W	YPL042C	YPR168W	
YCL030C	YCR053W	YDL077C	YDR127W	YDR129C	YER091C	YFR044C	YHL014C	YJR009C	YNL273W	YOL013C	YOR027W	YPL003W	YPL240C	YPR069C	YPR164W	
YBR065C	YCR060W	YDR047W	YDR408C	YFR030W	YHR034C	YLR192C	YMR146C	YMR309C	YNL068C	YOR254C	YOR361C	YPL004C	YPL105C	YPL155C	YPR041W	
YBR289W	YER155C	YFL049W	YHL025W	YJL137C	YJL176C	YLR035C	YMR159C	YNL085W	YNR023W	YOR156C	YOR290C	YPL016W	YPL208W	YPR034W	YPR081C	
YBR175W	YDL077C	YDR251W	YEL023C	YFR044C	YJL052W	YJR009C	YKL216W	YKR042W	YLR144C	YOL013C	YOR299W	YOR368W	YOR375C	YPL003W	YPR069C	
YBR062C	YDL160C	YDR111C	YDR129C	YDR239C	YEL030W	YGL049C	YGR041W	YGR162W	YIL103W	YJL138C	YLR023C	YLR380W	YML017W	YMR083W	YNL250W	
YDL156W	YEL056W	YER161C	YGL229C	YIR035C	YJL187C	YJR154W	YLL022C	YMR230W	YMR233W	YNL030W	YNL206C	YNL261W	YOR058C	YPL001W	YPR162C	
YDL156W	YEL056W	YER161C	YGL229C	YIR035C	YJL102W	YJL187C	YJR154W	YLL022C	YMR233W	YNL030W	YNL206C	YNL261W	YOR058C	YPL001W	YPR162C	
YBR081C	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL066W	YGR130C	YLR055C	YMR223W	YOL148C	YOR023C	YPL011C	YPL047W	YPL254W	YPR008W	
YBR067C	YDR415C	YER035W	YER116C	YER151C	YGL200C	YHR090C	YLR150W	YLR398C	YML029W	YMR118C	YMR173W	YNR051C	YOR058C	YOR359W	YPL150W	
YBR235W	YDR001C	YDR017C	YDR099W	YDR348C	YER177W	YGL181W	YGR097W	YIR003W	YKR098C	YLR176C	YLR256W	YNR014W	YNR047W	YOR140W	YOR220W	
YBR235W	YDR001C	YDR017C	YDR099W	YDR348C	YER177W	YGL181W	YHR161C	YIR003W	YKR098C	YLR176C	YML006C	YNR014W	YNR047W	YOR140W	YOR220W	
YBL059W	YBR259W	YDL115C	YDL140C	YDR404C	YGL043W	YGL070C	YGL124C	YGR063C	YGR186W	YJL140W	YJR017C	YML010W	YOL005C	YOR151C	YPR133C	
YBR231C	YDR334W	YDR359C	YDR485C	YEL018W	YFL024C	YHR090C	YJL081C	YJR082C	YML041C	YNL107W	YNL136W	YOR244W	YPL066W	YPR023C	YPR031W	
YAL011W	YBL052C	YBR231C	YDR334W	YDR359C	YDR485C	YEL018W	YFL024C	YHR090C	YJR082C	YLR385C	YLR399C	YML041C	YNL107W	YOL052C	YPR031W	
YBR198C	YDL059C	YDR392W	YGL112C	YGR252W	YGR274C	YIL016W	YLR055C	YML015C	YML031W	YML098W	YMR005W	YMR227C	YMR236W	YOL148C	YPL011C	
YCL030C	YCR053W	YDL077C	YDR127W	YDR129C	YER091C	YFR044C	YHR179W	YJR009C	YOL013C	YOR027W	YOR375C	YPL003W	YPL240C	YPR069C	YPR164W	
YBR169C	YCL014W	YDR006C	YDR234W	YDR457W	YDR463W	YER071C	YFL007W	YGL066W	YGR285C	YHR064C	YKL047W	YNL209W	YOL025W	YOL087C	YOR081C	
YBR235W	YDR001C	YDR017C	YDR099W	YER177W	YFR017C	YGL181W	YGR097W	YIR003W	YKR098C	YLR176C	YLR256W	YNR014W	YNR047W	YOR140W	YOR220W	
YAL034C	YBR095C	YDL076C	YGR263C	YIL084C	YKL185W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR023C	YPR184W	
YAL008W	YDR299W	YDR365C	YDR507C	YER127W	YGR145W	YGR283C	YHR065C	YHR089C	YIL142W	YJL033W	YLR175W	YMR310C	YNL132W	YNL227C	YNR054C	
YBR169C	YBR267W	YCL014W	YCL024W	YDR006C	YGR285C	YHR013C	YHR064C	YKR048C	YMR110C	YMR139W	YNL078W	YNL209W	YOL087C	YOR081C	YOR230W	
YDL070W	YDL155W	YDR490C	YEL043W	YFL054C	YGR086C	YJL110C	YKL142W	YKR086W	YLR079W	YLR179C	YMR086W	YNL067W	YOL045W	YPL004C	YPR115W	
YBL059W	YBL082C	YBR259W	YDL115C	YDR143C	YGL043W	YGL070C	YGR005C	YGR063C	YGR140W	YGR186W	YIL021W	YJL140W	YOL005C	YOR151C	YPL129W	
YBR108W	YDL070W	YDR490C	YGL116W	YGR086C	YGR130C	YJL110C	YLR079W	YLR179C	YMR031C	YMR086W	YNL067W	YOL045W	YPL004C	YPL155C	YPR115W	
YBL055C	YBL105C	YCR035C	YDL111C	YDR280W	YGR095C	YGR158C	YGR195W	YHR069C	YHR081W	YNL088W	YNL232W	YNR024W	YOL021C	YOL142W	YOR001W	
YBR235W	YDR001C	YDR099W	YDR348C	YER016W	YER177W	YGL181W	YGR097W	YHR161C	YIR003W	YKR098C	YLR176C	YNR014W	YNR047W	YOR140W	YOR220W	
YAL013W	YAL034C	YBR095C	YDL076C	YGR263C	YIL084C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR023C	YPR184W	
YAL034C	YDR359C	YEL018W	YFL024C	YHR090C	YJL081C	YJR082C	YMR075W	YNL136W	YNL330C	YOL004W	YOR244W	YPL139C	YPR023C	YPR031W	YPR184W	
YBL059W	YBL082C	YBR259W	YDL115C	YDR143C	YGL043W	YGL070C	YGL124C	YGR005C	YGR140W	YGR186W	YIL021W	YJL140W	YOL005C	YOR151C	YPL129W	
YEL056W	YER161C	YGL229C	YGR104C	YHR041C	YJR154W	YLL022C	YLR072W	YML065W	YMR230W	YMR233W	YNL030W	YNL031C	YNL261W	YOR386W	YPR162C	
YAL011W	YBR231C	YCR060W	YDR190C	YDR334W	YDR485C	YEL018W	YGR173W	YJL081C	YLR085C	YLR385C	YML041C	YNL107W	YNL229C	YOL052C	YPL235W	
YBR198C	YCL010C	YDR176W	YDR208W	YDR392W	YDR448W	YDR523C	YGL066W	YGL112C	YGR252W	YLR055C	YMR223W	YOL148C	YPL047W	YPL222W	YPL254W	
YBL059W	YBL082C	YDL115C	YDR075W	YDR143C	YGL019W	YGL043W	YGL070C	YGL124C	YGR063C	YIL021W	YJL140W	YML010W	YOL005C	YOR151C	YPL129W	
YBR081C	YCL010C	YDR176W	YDR208W	YDR392W	YDR406W	YDR448W	YGL066W	YLR055C	YMR223W	YOL148C	YOR023C	YPL047W	YPL222W	YPL254W	YPR008W	
YBR081C	YCL010C	YDR167W	YDR176W	YDR208W	YDR392W	YDR448W	YGR252W	YLR055C	YMR223W	YMR236W	YOL148C	YPL047W	YPL222W	YPL254W	YPR008W	
YBR081C	YCL010C	YDR145W	YDR176W	YDR392W	YGL066W	YGL112C	YGR252W	YLR055C	YML098W	YMR223W	YMR227C	YOL148C	YPL047W	YPL254W	YPR008W	
YBR066C	YBR198C	YCL010C	YCR082W	YDR176W	YDR208W	YDR392W	YDR448W	YGR252W	YLR055C	YMR223W	YOL148C	YOR023C	YPL047W	YPL222W	YPL254W	
YAL011W	YBR231C	YCR060W	YDR190C	YDR334W	YDR485C	YER168C	YGR002C	YGR086C	YGR267C	YLR085C	YLR385C	YML041C	YOL045W	YOL052C	YPR115W	
YBR066C	YBR198C	YCL010C	YCR082W	YDR176W	YDR208W	YDR392W	YDR448W	YGR252W	YLR055C	YML015C	YMR223W	YOL148C	YOR023C	YPL047W	YPL254W	
YBR289W	YDR520C	YFL049W	YGR275W	YHL025W	YIL177C	YJL176C	YMR159C	YNR023W	YOR156C	YOR290C	YPL016W	YPL129W	YPL208W	YPR034W	YPR081C	
YBR107C	YBR211C	YDR254W	YDR318W	YDR383C	YGR006W	YGR179C	YJL105W	YJR135C	YLR315W	YLR381W	YMR198W	YNR062C	YOR342C	YPL018W	YPR046W	
YBL054W	YCR014C	YDL036C	YDR108W	YDR363W-A	YFR010W	YGL094C	YGR232W	YHR200W	YKL007W	YKL145W	YLR421C	YOR117W	YOR124C	YOR209C	YPR078C	
YBL052C	YGR124W	YJR082C	YKL172W	YLR196W	YLR455W	YMR229C	YNL299W	YOL077C	YOR064C	YOR140W	YOR206W	YOR310C	YPR031W	YPR131C	YPR137W	
YAL013W	YAL034C	YBR095C	YDR207C	YGR263C	YIL084C	YKL185W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPR023C	YPR184W	
YAL011W	YBR231C	YCR060W	YDR190C	YDR334W	YDR485C	YER168C	YGL252C	YGR002C	YHR034C	YLR085C	YLR385C	YML041C	YNL076W	YNL107W	YOL052C	
YCR057C	YDR071C	YDR365C	YGL120C	YGL128C	YGR145W	YHR065C	YIL142W	YJL147C	YLR129W	YLR222C	YLR409C	YNL224C	YNR054C	YOR310C	YPR137W	
YAL013W	YAL034C	YBR095C	YDL076C	YGR263C	YKL185W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR023C	YPR184W	
YCL030C	YCR053W	YDL077C	YDR127W	YFR044C	YGR240C	YHR179W	YJR009C	YLR153C	YOL013C	YOR027W	YOR299W	YOR375C	YPL003W	YPR069C	YPR164W	
YBL059W	YBR154C	YDL115C	YDR075W	YFL023W	YGL019W	YGL043W	YGL070C	YGR063C	YIL021W	YJL140W	YML010W	YOR151C	YPL129W	YPR133C	YPR187W	
YBR066C	YBR081C	YCL010C	YCR082W	YDL059C	YDR176W	YDR392W	YDR448W	YGR252W	YLR055C	YMR223W	YMR236W	YOL148C	YOR023C	YPL047W	YPL254W	
YBR066C	YBR081C	YCL010C	YCR082W	YDL059C	YDR176W	YDR392W	YDR448W	YDR523C	YGL066W	YGR252W	YLR055C	YMR223W	YMR236W	YOR023C	YPL254W	
YBR066C	YBR081C	YCL010C	YCR082W	YDL059C	YDR167W	YDR176W	YDR392W	YDR448W	YGR252W	YLR055C	YMR223W	YMR236W	YOR023C	YPL047W	YPL254W	
YBR198C	YCL010C	YDR176W	YDR208W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YML015C	YMR223W	YOL148C	YOR023C	YPL047W	YPL222W	YPL254W	
YAL013W	YAL034C	YDL076C	YDR207C	YGR255C	YGR263C	YIL084C	YKL185W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR184W	
YBR198C	YCL010C	YCR082W	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YMR223W	YOL148C	YOR023C	YPL047W	YPL222W	YPL254W	YPR008W	
YAL013W	YAL034C	YDL076C	YGR255C	YGR263C	YIL084C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR023C	YPR184W	
YBL059W	YBR154C	YDL115C	YFL023W	YGL043W	YGL070C	YGR063C	YIL021W	YJL140W	YML114C	YOR151C	YOR210W	YOR224C	YPL129W	YPL225W	YPR133C	
YFL049W	YGR275W	YIL177C	YJL137C	YJL176C	YLR035C	YMR033W	YMR159C	YNL085W	YNR023W	YOR156C	YOR290C	YPL129W	YPL208W	YPR034W	YPR081C	
YAL013W	YAL034C	YDL076C	YGR263C	YIL084C	YKL185W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR023C	YPR184W	
YBR066C	YBR081C	YBR198C	YCL010C	YCR082W	YDL059C	YDR176W	YDR448W	YGR252W	YLR055C	YMR223W	YOL148C	YOR023C	YPL047W	YPL254W	YPR008W	
YBL059W	YBR259W	YCR079W	YDL115C	YDL140C	YDR143C	YDR404C	YGL070C	YGR063C	YGR186W	YIL021W	YJL140W	YJR017C	YOL005C	YPL129W	YPR133C	
YAL013W	YAL034C	YBR095C	YDL076C	YDR207C	YGR263C	YIL084C	YKL185W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR184W	
YBR235W	YDR001C	YDR099W	YER177W	YFR017C	YGL181W	YGR097W	YHR161C	YIR003W	YKR098C	YLR176C	YLR256W	YNR014W	YNR047W	YOR140W	YOR220W	
YBR235W	YDR001C	YDR099W	YER177W	YFR017C	YGL181W	YGR097W	YIR003W	YKR098C	YLR176C	YLR256W	YNL267W	YNR014W	YNR047W	YOR140W	YOR220W	
YBR169C	YBR267W	YCL024W	YDR225W	YDR507C	YGL241W	YHR013C	YKR048C	YLR410W	YMR110C	YMR139W	YNL078W	YNL209W	YOL012C	YOR081C	YOR230W	
YBL026W	YCR016W	YCR077C	YDR153C	YDR378C	YEL015W	YER112W	YER146W	YGL173C	YGL213C	YGR054W	YJL124C	YJR022W	YKL023W	YLR398C	YPR189W	
YBR047W	YDL019C	YDL145C	YDR238C	YER120W	YER122C	YFR051C	YGL137W	YGR233C	YIL076W	YLR260W	YNL255C	YNL272C	YNL287W	YPL010W	YPL219W	
YBR161W	YCL044C	YDR520C	YEL047C	YFL033C	YGR056W	YGR275W	YIL126W	YIL177C	YLR035C	YLR357W	YMR091C	YMR159C	YOR156C	YPR034W	YPR081C	
YAL036C	YBR084W	YBR279W	YGL207W	YGL244W	YGR071C	YHR035W	YLL063C	YML069W	YMR041C	YOL108C	YOL145C	YOR040W	YOR101W	YOR123C	YPL084W	
YBL074C	YBR119W	YDL087C	YDR235W	YDR240C	YER069W	YGL238W	YGR013W	YGR074W	YHR127W	YIL061C	YKL012W	YKL095W	YLR147C	YLR298C	YML046W	
YBL074C	YBR119W	YDL181W	YER172C	YFL017W-A	YHR156C	YHR165C	YIL061C	YLR147C	YML046W	YML049C	YNL092W	YNR011C	YOR097C	YOR159C	YOR305W	
YAL013W	YBR095C	YDL076C	YDR207C	YGR255C	YGR263C	YIL084C	YKL185W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR184W	
YAL013W	YAL034C	YBR095C	YBR223C	YDL076C	YGR263C	YIL084C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPL139C	YPL181W	YPR184W	
YBL054W	YBR067C	YCR014C	YDL004W	YDL036C	YDR363W-A	YER151C	YGL094C	YHR200W	YLR421C	YML029W	YMR118C	YMR173W	YNL087W	YOL109W	YOR209C	
YBR161W	YCL044C	YDR520C	YEL047C	YER062C	YGR056W	YGR275W	YIL177C	YLR035C	YLR321C	YLR357W	YMR091C	YMR159C	YOR156C	YPR034W	YPR081C	
YBL074C	YBR119W	YDL087C	YFL017W-A	YGR013W	YGR074W	YHR165C	YIL061C	YLR014C	YLR275W	YLR298C	YML046W	YNL024C	YNL092W	YOR305W	YPR057W	
YBL059W	YBL082C	YBR259W	YDL115C	YDL140C	YDR143C	YDR404C	YGL043W	YGL070C	YGR005C	YGR186W	YIL021W	YJL140W	YJR017C	YOL005C	YPR133C	
YBR044C	YBR161W	YCR052W	YEL047C	YER062C	YFL033C	YGR056W	YGR275W	YIL126W	YKR008W	YLR033W	YLR357W	YML127W	YMR033W	YMR091C	YNL307C	
YBL052C	YBL103C	YBR010W	YBR245C	YCR087C-A	YDR463W	YFR034C	YGR081C	YHR084W	YLR095C	YMR044W	YMR284W	YNL054W	YNL167C	YOL017W	YPL055C	
YAL013W	YAL034C	YBR095C	YDL076C	YDR207C	YGR263C	YIL084C	YKL185W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL059W	YPR023C	YPR184W	
YBR081C	YBR198C	YCL010C	YCR082W	YDL059C	YDR176W	YDR406W	YDR448W	YGR252W	YLR055C	YMR223W	YOL148C	YOR023C	YPL047W	YPL254W	YPR008W	
YBL055C	YBR025C	YCR035C	YDL111C	YDR280W	YGR095C	YGR158C	YGR195W	YHR069C	YHR081W	YJR051W	YNL232W	YNR024W	YOL021C	YOL142W	YOR001W	
YBR198C	YDL065C	YDR145W	YDR167W	YER148W	YGL112C	YGR274C	YHR036W	YIL016W	YML015C	YML031W	YML098W	YMR005W	YMR227C	YPL011C	YPL167C	
YAL011W	YBR231C	YDL070W	YDR334W	YDR485C	YGR002C	YGR086C	YLR079W	YLR085C	YLR385C	YLR399C	YML041C	YNL107W	YOL045W	YOL052C	YPR115W	
YBL074C	YBR119W	YDR240C	YGR074W	YGR278W	YHR127W	YIL061C	YJR022W	YKL012W	YKL173W	YLR275W	YLR298C	YNL024C	YNL092W	YOR305W	YPR057W	
YBL074C	YBR119W	YBR152W	YDL181W	YER029C	YGR074W	YMR213W	YNL092W	YOR078W	YOR097C	YOR159C	YOR305W	YOR308C	YPR057W	YPR178W	YPR182W	
YBR081C	YCL010C	YDR176W	YDR392W	YGL066W	YGL112C	YGR252W	YLR055C	YML098W	YMR223W	YOL148C	YPL011C	YPL047W	YPL222W	YPL254W	YPR008W	
YBL074C	YDL051W	YDL181W	YDR473C	YER172C	YKL173W	YLR275W	YNL092W	YOR078W	YOR097C	YOR159C	YOR305W	YOR308C	YPR057W	YPR178W	YPR182W	
YCL014W	YDR251W	YEL023C	YER032W	YER086W	YJL052W	YJR009C	YKL216W	YKR042W	YLR144C	YNL102W	YOR269W	YOR299W	YOR368W	YPL003W	YPR164W	
YAL011W	YBR231C	YDL070W	YDR334W	YDR485C	YGR086C	YJL081C	YKR086W	YLR079W	YLR085C	YLR385C	YML041C	YNL107W	YOL045W	YOL052C	YPR115W	
YBR235W	YDR001C	YDR099W	YDR348C	YER177W	YFR017C	YGL181W	YGR097W	YHR161C	YKR098C	YLR176C	YLR256W	YML006C	YNR014W	YNR047W	YOR220W	
YBR235W	YDR001C	YDR099W	YDR348C	YER177W	YFR017C	YGL181W	YGR097W	YHR161C	YIR003W	YKR098C	YLR176C	YNR014W	YNR047W	YOR140W	YOR220W	
YBR081C	YBR198C	YCL010C	YCR082W	YDL059C	YDR176W	YDR448W	YGR252W	YLR055C	YMR223W	YOL148C	YOR023C	YPL047W	YPL222W	YPL254W	YPR008W	
YBL074C	YBR119W	YDR473C	YER172C	YFL017W-A	YGR074W	YGR091W	YJR022W	YKL012W	YKL173W	YLR275W	YNL092W	YNL147W	YOR305W	YOR308C	YPR057W	
